BLOCK,ACTUAL_PE,PE_AVE,ERROR
273,-8.058279e+00,-8.063174e+00,2.138824e-04
274,-8.064163e+00,-8.063177e+00,2.131323e-04
275,-8.060562e+00,-8.063168e+00,2.125694e-04
276,-8.063107e+00,-8.063168e+00,2.117993e-04
277,-8.057925e+00,-8.063149e+00,2.118786e-04
278,-8.063128e+00,-8.063149e+00,2.111165e-04
279,-8.063799e+00,-8.063151e+00,2.103727e-04
280,-8.056894e+00,-8.063129e+00,2.108047e-04
281,-8.069192e+00,-8.063150e+00,2.111561e-04
282,-8.061273e+00,-8.063144e+00,2.105122e-04
283,-8.066311e+00,-8.063155e+00,2.100656e-04
284,-8.061310e+00,-8.063148e+00,2.094264e-04
285,-8.067899e+00,-8.063165e+00,2.093540e-04
286,-8.062437e+00,-8.063162e+00,2.086374e-04
287,-8.063811e+00,-8.063165e+00,2.079227e-04
288,-8.066173e+00,-8.063175e+00,2.074630e-04
289,-8.061301e+00,-8.063169e+00,2.068464e-04
290,-8.069537e+00,-8.063191e+00,2.072956e-04
291,-8.059757e+00,-8.063179e+00,2.069187e-04
292,-8.063251e+00,-8.063179e+00,2.062102e-04
293,-8.058064e+00,-8.063162e+00,2.062441e-04
294,-8.062643e+00,-8.063160e+00,2.055501e-04
295,-8.062328e+00,-8.063157e+00,2.048726e-04
296,-8.062208e+00,-8.063154e+00,2.042056e-04
297,-8.062901e+00,-8.063153e+00,2.035198e-04
298,-8.066817e+00,-8.063165e+00,2.032078e-04
299,-8.055108e+00,-8.063138e+00,2.043071e-04
300,-8.067646e+00,-8.063153e+00,2.041778e-04
