BLOCK,ACTUAL_P,P_AVE,ERROR
278,5.309073e-02,5.315720e-02,8.072884e-05
279,5.266513e-02,5.315543e-02,8.045875e-05
280,5.301368e-02,5.315493e-02,8.017299e-05
281,5.345939e-02,5.315601e-02,7.989500e-05
282,5.424373e-02,5.315987e-02,7.970474e-05
283,5.371469e-02,5.316183e-02,7.944720e-05
284,5.448981e-02,5.316651e-02,7.930495e-05
285,5.262222e-02,5.316460e-02,7.904968e-05
286,5.367832e-02,5.316639e-02,7.879368e-05
287,5.457829e-02,5.317131e-02,7.867257e-05
288,5.407120e-02,5.317444e-02,7.846142e-05
289,5.395816e-02,5.317715e-02,7.823678e-05
290,5.360992e-02,5.317864e-02,7.798123e-05
291,5.494878e-02,5.318472e-02,7.795015e-05
292,5.609654e-02,5.319469e-02,7.831844e-05
293,5.704485e-02,5.320784e-02,7.914583e-05
294,5.602637e-02,5.321742e-02,7.945513e-05
295,5.331712e-02,5.321776e-02,7.918651e-05
296,5.288986e-02,5.321665e-02,7.892674e-05
297,5.235835e-02,5.321376e-02,7.871388e-05
298,5.235483e-02,5.321088e-02,7.850249e-05
299,5.220723e-02,5.320752e-02,7.831167e-05
300,5.021325e-02,5.319754e-02,7.868410e-05
301,5.102793e-02,5.319033e-02,7.875215e-05
302,5.285526e-02,5.318923e-02,7.849920e-05
303,5.398927e-02,5.319187e-02,7.828452e-05
304,5.343370e-02,5.319266e-02,7.803105e-05
305,5.266101e-02,5.319092e-02,7.779468e-05
306,5.404534e-02,5.319371e-02,7.759054e-05
307,5.362124e-02,5.319510e-02,7.735030e-05
308,5.250928e-02,5.319288e-02,7.713120e-05
309,5.372975e-02,5.319461e-02,7.690116e-05
310,5.428355e-02,5.319813e-02,7.673327e-05
311,5.410131e-02,5.320103e-02,7.654148e-05
312,5.272370e-02,5.319950e-02,7.631144e-05
313,5.419622e-02,5.320268e-02,7.613405e-05
314,5.479834e-02,5.320777e-02,7.606099e-05
315,5.433447e-02,5.321134e-02,7.590358e-05
316,5.473631e-02,5.321617e-02,7.581663e-05
317,5.431958e-02,5.321965e-02,7.565733e-05
318,5.409631e-02,5.322241e-02,7.546962e-05
319,5.322461e-02,5.322241e-02,7.523304e-05
320,5.324241e-02,5.322248e-02,7.499796e-05
321,5.149383e-02,5.321709e-02,7.495741e-05
322,5.312794e-02,5.321681e-02,7.472514e-05
323,5.380472e-02,5.321863e-02,7.451595e-05
324,5.312591e-02,5.321835e-02,7.428651e-05
325,5.462983e-02,5.322269e-02,7.418479e-05
326,5.354434e-02,5.322368e-02,7.396379e-05
327,5.225268e-02,5.322071e-02,7.379718e-05
328,5.300485e-02,5.322005e-02,7.357512e-05
329,5.167152e-02,5.321534e-02,7.350189e-05
330,5.226153e-02,5.321245e-02,7.333596e-05
331,5.205738e-02,5.320896e-02,7.319738e-05
332,5.164038e-02,5.320424e-02,7.312923e-05
