BLOCK,ACTUAL_PE,PE_AVE,ERROR
438,-0.422069,-0.410251,0.00253023
439,-0.405345,-0.41024,0.00252449
440,-0.35701,-0.410119,0.00252165
441,-0.37046,-0.410029,0.00251754
442,-0.309814,-0.409802,0.00252203
443,-0.37092,-0.409714,0.00251787
444,-0.374212,-0.409634,0.00251346
445,-0.418653,-0.409654,0.0025079
446,-0.411958,-0.40966,0.00250228
447,-0.413934,-0.409669,0.0024967
448,-0.411215,-0.409673,0.00249113
449,-0.393522,-0.409637,0.00248584
450,-0.354885,-0.409515,0.00248329
451,-0.323493,-0.409324,0.0024851
452,-0.349276,-0.409191,0.00248315
453,-0.353925,-0.409069,0.00248067
454,-0.435301,-0.409127,0.00247587
455,-0.354361,-0.409007,0.00247336
456,-0.35138,-0.40888,0.00247116
457,-0.361169,-0.408776,0.00246796
458,-0.379998,-0.408713,0.00246337
459,-0.366368,-0.408621,0.00245973
460,-0.417851,-0.408641,0.00245446
461,-0.460875,-0.408754,0.00245175
462,-0.352383,-0.408632,0.00244948
463,-0.411856,-0.408639,0.0024442
464,-0.473408,-0.408779,0.00244291
465,-0.462231,-0.408894,0.00244036
466,-0.516933,-0.409126,0.00244611
467,-0.467715,-0.409251,0.00244409
468,-0.478893,-0.4094,0.00244339
469,-0.429567,-0.409443,0.00243856
470,-0.404083,-0.409432,0.0024334
471,-0.38706,-0.409384,0.0024287
472,-0.378862,-0.409319,0.00242441
473,-0.428855,-0.409361,0.00241964
474,-0.402937,-0.409347,0.00241457
475,-0.392329,-0.409311,0.00240976
476,-0.38313,-0.409256,0.00240532
477,-0.34903,-0.40913,0.00240359
478,-0.354353,-0.409015,0.00240129
479,-0.33495,-0.408861,0.00240125
480,-0.42757,-0.4089,0.00239657
481,-0.430578,-0.408945,0.00239201
482,-0.432523,-0.408994,0.00238754
483,-0.406391,-0.408988,0.00238261
484,-0.394305,-0.408958,0.00237788
485,-0.482466,-0.40911,0.0023778
486,-0.454538,-0.409203,0.00237474
487,-0.446912,-0.40928,0.00237113
488,-0.416344,-0.409295,0.00236631
489,-0.361229,-0.409197,0.00236352
490,-0.402174,-0.409182,0.00235874
491,-0.406958,-0.409178,0.00235394
492,-0.341971,-0.409041,0.00235311
493,-0.378786,-0.40898,0.00234914
494,-0.370321,-0.408902,0.00234569
495,-0.330963,-0.408744,0.00234623
496,-0.32164,-0.408569,0.00234806
497,-0.372399,-0.408496,0.00234446
498,-0.380207,-0.408439,0.00234044
499,-0.31468,-0.408251,0.00234328
500,-0.334488,-0.408104,0.00234324
501,-0.42585,-0.408139,0.00233883
502,-0.41467,-0.408152,0.0023342
503,-0.442877,-0.408221,0.00233058
504,-0.400162,-0.408205,0.00232601
505,-0.400736,-0.40819,0.00232146
506,-0.45625,-0.408285,0.00231881
507,-0.41673,-0.408302,0.0023143
508,-0.348006,-0.408183,0.00231278
509,-0.388324,-0.408144,0.00230857
510,-0.365226,-0.40806,0.00230557
511,-0.430749,-0.408104,0.00230149
512,-0.385412,-0.40806,0.00229742
