BLOCK,ACTUAL_P,P_AVE,ERROR
328,0.0404955,0.0297524,0.000527959
329,0.0332477,0.029763,0.000526461
330,0.0325482,0.0297714,0.000524933
331,0.0363348,0.0297913,0.000523722
332,0.0318871,0.0297976,0.000522182
333,0.0327485,0.0298064,0.000520689
334,0.031631,0.0298119,0.000519159
335,0.0350514,0.0298275,0.000517845
336,0.0341895,0.0298405,0.000516466
337,0.031415,0.0298452,0.000514955
338,0.0287667,0.029842,0.000513441
339,0.0301468,0.0298429,0.000511927
340,0.0290782,0.0298406,0.000510427
341,0.0300715,0.0298413,0.00050893
342,0.0275886,0.0298347,0.000507485
343,0.0341052,0.0298472,0.000506158
344,0.0281651,0.0298423,0.00050471
345,0.0277322,0.0298362,0.000503284
346,0.028468,0.0298322,0.000501845
347,0.0280465,0.0298271,0.000500425
348,0.0284656,0.0298232,0.000499003
349,0.0304214,0.0298249,0.000497576
350,0.0283426,0.0298206,0.000496172
351,0.0295344,0.0298198,0.000494759
352,0.029738,0.0298196,0.000493354
353,0.0299649,0.02982,0.000491956
354,0.0326657,0.029828,0.000490632
355,0.0307196,0.0298306,0.000489257
356,0.0305375,0.0298325,0.000487886
357,0.0361043,0.0298501,0.000486836
358,0.035629,0.0298663,0.000485744
359,0.0343037,0.0298786,0.000484548
360,0.0303738,0.02988,0.000483204
361,0.0351209,0.0298945,0.000482083
362,0.036562,0.0299129,0.000481103
363,0.0364077,0.0299308,0.00048011
364,0.0358041,0.029947,0.000479063
365,0.0345176,0.0299595,0.000477914
366,0.0332575,0.0299685,0.000476693
367,0.0357123,0.0299841,0.000475651
368,0.0351575,0.0299982,0.000474566
369,0.036627,0.0300162,0.00047362
370,0.0370823,0.0300353,0.000472725
371,0.0386829,0.0300586,0.000472025
372,0.0410399,0.0300881,0.000471678
373,0.0385971,0.0301109,0.000470965
374,0.039238,0.0301353,0.000470337
375,0.0399335,0.0301614,0.000469808
376,0.0386258,0.0301839,0.000469098
377,0.0356666,0.0301985,0.000468079
378,0.0345446,0.03021,0.000466982
379,0.034434,0.0302211,0.000465883
380,0.0370418,0.0302391,0.000465002
381,0.0342478,0.0302496,0.000463901
382,0.0325868,0.0302557,0.000462727
383,0.0329467,0.0302627,0.000461572
384,0.0336177,0.0302715,0.000460453
385,0.0381825,0.030292,0.000459715
386,0.0409661,0.0303197,0.000459355
387,0.0381168,0.0303398,0.00045861
388,0.0437651,0.0303744,0.000458731
389,0.0425204,0.0304057,0.000458613
390,0.0371113,0.0304228,0.000457759
391,0.0379186,0.030442,0.00045699
392,0.0405119,0.0304677,0.000456546
393,0.0415903,0.030496,0.00045626
394,0.0418692,0.0305249,0.000456014
395,0.0410834,0.0305516,0.000455643
396,0.0398518,0.0305751,0.000455097
397,0.0387843,0.0305958,0.00045442
398,0.0376891,0.0306136,0.000453628
399,0.0403129,0.0306379,0.000453142
400,0.0390825,0.030659,0.0004525
401,0.0386477,0.0306789,0.00045181
402,0.0376545,0.0306963,0.00045102
403,0.0366997,0.0307112,0.000450146
404,0.0337794,0.0307188,0.000449096
405,0.0348891,0.0307291,0.000448105
406,0.0388455,0.0307491,0.000447447
407,0.0350265,0.0307596,0.000446471
