BLOCK,ACTUAL_T,T_AVE,ERROR
229,7.953595e-01,7.996806e-01,2.930519e-04
230,7.993101e-01,7.996790e-01,2.917822e-04
231,7.992957e-01,7.996774e-01,2.905238e-04
232,7.977293e-01,7.996690e-01,2.893929e-04
233,8.086313e-01,7.997074e-01,2.906959e-04
234,7.949057e-01,7.996869e-01,2.901770e-04
235,8.085623e-01,7.997247e-01,2.913896e-04
236,7.997467e-01,7.997248e-01,2.901549e-04
237,7.923703e-01,7.996937e-01,2.905853e-04
238,8.047610e-01,7.997150e-01,2.901433e-04
239,7.980258e-01,7.997080e-01,2.890154e-04
240,7.991556e-01,7.997057e-01,2.878203e-04
241,7.988065e-01,7.997019e-01,2.866502e-04
242,7.935708e-01,7.996766e-01,2.865831e-04
243,8.058999e-01,7.997022e-01,2.865458e-04
244,7.989805e-01,7.996993e-01,2.853867e-04
245,7.943610e-01,7.996775e-01,2.850524e-04
246,7.983627e-01,7.996721e-01,2.839438e-04
247,8.089595e-01,7.997097e-01,2.852730e-04
248,7.945222e-01,7.996888e-01,2.848885e-04
249,8.060450e-01,7.997143e-01,2.848857e-04
250,7.931617e-01,7.996881e-01,2.849494e-04
251,8.077055e-01,7.997201e-01,2.855988e-04
252,7.976202e-01,7.997117e-01,2.845870e-04
253,7.944509e-01,7.996909e-01,2.842208e-04
254,8.000553e-01,7.996924e-01,2.831054e-04
255,7.913741e-01,7.996598e-01,2.838683e-04
256,8.066091e-01,7.996869e-01,2.840545e-04
257,7.990982e-01,7.996846e-01,2.829584e-04
258,7.995156e-01,7.996840e-01,2.818624e-04
259,8.078512e-01,7.997155e-01,2.825326e-04
260,7.896612e-01,7.996768e-01,2.840800e-04
261,7.938551e-01,7.996545e-01,2.838659e-04
262,8.045852e-01,7.996733e-01,2.834056e-04
263,8.004091e-01,7.996761e-01,2.823418e-04
264,7.888095e-01,7.996350e-01,2.842569e-04
265,8.022610e-01,7.996449e-01,2.833569e-04
266,8.057977e-01,7.996680e-01,2.832342e-04
267,7.942868e-01,7.996479e-01,2.828896e-04
268,8.021053e-01,7.996570e-01,2.819826e-04
269,8.022165e-01,7.996665e-01,2.810948e-04
270,7.931809e-01,7.996425e-01,2.810782e-04
271,8.097718e-01,7.996799e-01,2.825153e-04
272,7.960270e-01,7.996665e-01,2.817956e-04
273,8.055920e-01,7.996882e-01,2.815981e-04
274,7.929745e-01,7.996637e-01,2.816344e-04
275,8.013027e-01,7.996696e-01,2.806733e-04
276,7.918476e-01,7.996413e-01,2.810836e-04
277,8.078457e-01,7.996709e-01,2.816250e-04
278,8.043027e-01,7.996876e-01,2.811044e-04
279,7.961695e-01,7.996750e-01,2.803795e-04
280,8.006039e-01,7.996783e-01,2.793978e-04
281,7.915521e-01,7.996494e-01,2.798961e-04
282,7.967208e-01,7.996390e-01,2.790962e-04
283,7.994953e-01,7.996385e-01,2.781104e-04
284,8.032377e-01,7.996511e-01,2.774198e-04
285,7.893890e-01,7.996151e-01,2.787734e-04
286,8.024567e-01,7.996251e-01,2.779757e-04
