BLOCK,ACTUAL_P,P_AVE,ERROR
301,-7.608197e-01,-7.603583e-01,2.728456e-04
302,-7.630734e-01,-7.603672e-01,2.720903e-04
303,-7.698338e-01,-7.603985e-01,2.729801e-04
304,-7.500447e-01,-7.603644e-01,2.741986e-04
305,-7.696223e-01,-7.603948e-01,2.749745e-04
306,-7.600573e-01,-7.603937e-01,2.740781e-04
307,-7.659117e-01,-7.604117e-01,2.737740e-04
308,-7.558365e-01,-7.603968e-01,2.732879e-04
309,-7.627238e-01,-7.604043e-01,2.725072e-04
310,-7.600811e-01,-7.604033e-01,2.716301e-04
311,-7.575309e-01,-7.603941e-01,2.709137e-04
312,-7.621025e-01,-7.603995e-01,2.701007e-04
313,-7.536738e-01,-7.603780e-01,2.700912e-04
314,-7.629676e-01,-7.603863e-01,2.693569e-04
315,-7.531669e-01,-7.603634e-01,2.694751e-04
316,-7.668926e-01,-7.603840e-01,2.694133e-04
317,-7.637733e-01,-7.603947e-01,2.687754e-04
318,-7.684932e-01,-7.604202e-01,2.691341e-04
319,-7.471420e-01,-7.603786e-01,2.714901e-04
320,-7.724497e-01,-7.604163e-01,2.732498e-04
321,-7.616020e-01,-7.604200e-01,2.724235e-04
322,-7.548966e-01,-7.604028e-01,2.721170e-04
323,-7.692725e-01,-7.604303e-01,2.726566e-04
324,-7.556129e-01,-7.604154e-01,2.722201e-04
325,-7.595320e-01,-7.604127e-01,2.713961e-04
326,-7.602740e-01,-7.604123e-01,2.705639e-04
327,-7.598303e-01,-7.604105e-01,2.697424e-04
328,-7.686108e-01,-7.604355e-01,2.700761e-04
329,-7.556544e-01,-7.604210e-01,2.696459e-04
330,-7.702742e-01,-7.604508e-01,2.704769e-04
331,-7.619572e-01,-7.604554e-01,2.696980e-04
332,-7.568200e-01,-7.604444e-01,2.691078e-04
333,-7.601067e-01,-7.604434e-01,2.683016e-04
334,-7.565537e-01,-7.604318e-01,2.677510e-04
335,-7.622665e-01,-7.604372e-01,2.670077e-04
336,-7.622553e-01,-7.604427e-01,2.662679e-04
337,-7.581630e-01,-7.604359e-01,2.655637e-04
338,-7.622133e-01,-7.604411e-01,2.648300e-04
339,-7.521657e-01,-7.604167e-01,2.651715e-04
340,-7.627690e-01,-7.604237e-01,2.644818e-04
341,-7.580396e-01,-7.604167e-01,2.637986e-04
342,-7.555311e-01,-7.604024e-01,2.634138e-04
343,-7.690541e-01,-7.604276e-01,2.638507e-04
344,-7.558300e-01,-7.604142e-01,2.634220e-04
345,-7.598675e-01,-7.604127e-01,2.626632e-04
346,-7.628417e-01,-7.604197e-01,2.619979e-04
347,-7.652028e-01,-7.604335e-01,2.616052e-04
348,-7.584588e-01,-7.604278e-01,2.609150e-04
349,-7.617454e-01,-7.604316e-01,2.601947e-04
350,-7.632560e-01,-7.604396e-01,2.595764e-04
351,-7.530726e-01,-7.604186e-01,2.596840e-04
352,-7.661419e-01,-7.604349e-01,2.594548e-04
353,-7.547114e-01,-7.604187e-01,2.592259e-04
354,-7.552677e-01,-7.604041e-01,2.589017e-04
355,-7.614376e-01,-7.604070e-01,2.581888e-04
356,-7.613000e-01,-7.604096e-01,2.574757e-04
357,-7.622353e-01,-7.604147e-01,2.568052e-04
358,-7.648676e-01,-7.604271e-01,2.563890e-04
359,-7.584457e-01,-7.604216e-01,2.557342e-04
360,-7.620676e-01,-7.604262e-01,2.550647e-04
361,-7.535441e-01,-7.604071e-01,2.550696e-04
362,-7.615121e-01,-7.604101e-01,2.543832e-04
363,-7.546095e-01,-7.603942e-01,2.541838e-04
364,-7.659433e-01,-7.604094e-01,2.539423e-04
365,-7.630020e-01,-7.604165e-01,2.533459e-04
366,-7.463894e-01,-7.603782e-01,2.555361e-04
367,-7.579474e-01,-7.603716e-01,2.549257e-04
368,-7.601310e-01,-7.603709e-01,2.542338e-04
369,-7.584395e-01,-7.603657e-01,2.535987e-04
370,-7.674894e-01,-7.603849e-01,2.536431e-04
371,-7.563304e-01,-7.603740e-01,2.531947e-04
372,-7.634354e-01,-7.603822e-01,2.526478e-04
373,-7.604297e-01,-7.603824e-01,2.519705e-04
374,-7.648442e-01,-7.603943e-01,2.515790e-04
375,-7.587111e-01,-7.603898e-01,2.509482e-04
376,-7.567184e-01,-7.603800e-01,2.504707e-04
377,-7.661196e-01,-7.603953e-01,2.502686e-04
378,-7.504152e-01,-7.603689e-01,2.509953e-04
379,-7.657881e-01,-7.603832e-01,2.507400e-04
380,-7.570948e-01,-7.603745e-01,2.502294e-04
381,-7.599161e-01,-7.603733e-01,2.495756e-04
382,-7.637467e-01,-7.603821e-01,2.490784e-04
383,-7.625167e-01,-7.603877e-01,2.484904e-04
384,-7.611020e-01,-7.603896e-01,2.478503e-04
385,-7.708848e-01,-7.604168e-01,2.487011e-04
386,-7.501292e-01,-7.603902e-01,2.494808e-04
387,-7.606764e-01,-7.603909e-01,2.488372e-04
388,-7.556757e-01,-7.603788e-01,2.484925e-04
389,-7.579489e-01,-7.603725e-01,2.479322e-04
390,-7.693998e-01,-7.603957e-01,2.483746e-04
391,-7.543212e-01,-7.603801e-01,2.482248e-04
392,-7.478603e-01,-7.603482e-01,2.496378e-04
393,-7.673647e-01,-7.603660e-01,2.496402e-04
394,-7.557411e-01,-7.603543e-01,2.492824e-04
395,-7.644161e-01,-7.603646e-01,2.488633e-04
396,-7.592822e-01,-7.603619e-01,2.482499e-04
397,-7.604627e-01,-7.603621e-01,2.476247e-04
398,-7.640784e-01,-7.603714e-01,2.471785e-04
399,-7.610224e-01,-7.603731e-01,2.465644e-04
400,-7.571201e-01,-7.603649e-01,2.460821e-04
