generation,path_1,path_2,path_3,path_4,path_5,path_6,path_7,path_8
31,398.315,398.315,398.315,398.315,398.315,398.315,401.283,406.432
32,398.315,398.315,398.315,398.315,398.315,398.315,398.315,398.315
33,394.396,394.396,394.396,394.396,398.315,398.315,398.315,406.737
34,393.29,393.29,393.29,393.29,393.29,395.617,398.054,398.054
35,393.29,393.29,393.29,393.29,393.29,393.29,393.29,395.131
36,393.29,393.29,393.29,393.29,393.29,393.29,393.29,395.131
37,393.29,393.29,393.29,393.29,393.29,393.29,393.29,393.29
38,393.29,393.29,393.29,393.29,393.29,393.29,393.29,393.29
39,385.273,385.273,385.273,385.273,392.985,392.985,392.985,397.564
40,384.276,384.276,384.276,384.276,384.276,389.449,393.558,393.558
41,384.276,384.276,384.276,384.276,384.276,384.276,384.276,400.986
42,384.276,384.276,384.276,384.276,384.276,384.276,384.276,384.276
