BLOCK,ACTUAL_KE,KE_AVE,ERROR
232,2.220875e+00,2.139048e+00,3.068183e-03
233,2.174538e+00,2.139200e+00,3.058793e-03
234,2.163426e+00,2.139304e+00,3.047473e-03
235,2.144687e+00,2.139327e+00,3.034591e-03
236,2.169224e+00,2.139454e+00,3.024376e-03
237,2.191983e+00,2.139675e+00,3.019725e-03
238,2.160014e+00,2.139761e+00,3.008246e-03
239,2.176053e+00,2.139912e+00,2.999490e-03
240,2.157053e+00,2.139984e+00,2.987842e-03
241,2.176977e+00,2.140137e+00,2.979385e-03
242,2.152069e+00,2.140187e+00,2.967481e-03
243,2.121450e+00,2.140110e+00,2.956271e-03
244,2.135337e+00,2.140090e+00,2.944220e-03
245,2.134293e+00,2.140066e+00,2.932297e-03
246,2.125175e+00,2.140006e+00,2.921002e-03
247,2.108075e+00,2.139877e+00,2.912035e-03
248,2.173232e+00,2.140011e+00,2.903398e-03
249,2.143481e+00,2.140025e+00,2.891771e-03
250,2.092461e+00,2.139835e+00,2.886456e-03
251,2.113019e+00,2.139728e+00,2.876932e-03
252,2.170546e+00,2.139850e+00,2.868114e-03
253,2.210889e+00,2.140131e+00,2.870489e-03
254,2.165746e+00,2.140232e+00,2.860959e-03
255,2.177533e+00,2.140378e+00,2.853476e-03
256,2.140168e+00,2.140377e+00,2.842330e-03
257,2.063859e+00,2.140080e+00,2.846822e-03
258,2.097273e+00,2.139914e+00,2.840619e-03
259,2.102961e+00,2.139771e+00,2.833232e-03
260,2.146968e+00,2.139799e+00,2.822470e-03
261,2.154072e+00,2.139853e+00,2.812186e-03
262,2.149198e+00,2.139889e+00,2.801678e-03
263,2.111153e+00,2.139780e+00,2.793155e-03
264,2.127335e+00,2.139733e+00,2.782973e-03
265,2.155294e+00,2.139791e+00,2.773090e-03
266,2.147168e+00,2.139819e+00,2.762804e-03
267,2.088195e+00,2.139626e+00,2.759214e-03
268,2.084509e+00,2.139420e+00,2.756572e-03
269,2.086376e+00,2.139223e+00,2.753368e-03
270,2.121155e+00,2.139156e+00,2.743984e-03
271,2.099790e+00,2.139011e+00,2.737701e-03
272,2.134572e+00,2.138994e+00,2.727684e-03
273,2.152016e+00,2.139042e+00,2.718110e-03
274,2.187047e+00,2.139217e+00,2.713830e-03
275,2.160567e+00,2.139295e+00,2.705072e-03
276,2.155433e+00,2.139353e+00,2.695903e-03
277,2.174317e+00,2.139480e+00,2.689123e-03
278,2.191197e+00,2.139666e+00,2.685878e-03
279,2.134723e+00,2.139648e+00,2.676309e-03
280,2.139423e+00,2.139647e+00,2.666751e-03
281,2.123620e+00,2.139590e+00,2.657871e-03
282,2.131541e+00,2.139561e+00,2.648599e-03
283,2.122188e+00,2.139500e+00,2.639951e-03
284,2.157656e+00,2.139564e+00,2.631430e-03
285,2.132202e+00,2.139538e+00,2.622323e-03
286,2.102657e+00,2.139409e+00,2.616323e-03
287,2.102987e+00,2.139282e+00,2.610283e-03
288,2.126775e+00,2.139239e+00,2.601581e-03
289,2.141066e+00,2.139245e+00,2.592587e-03
290,2.146602e+00,2.139271e+00,2.583771e-03
291,2.165633e+00,2.139361e+00,2.576480e-03
292,2.183809e+00,2.139513e+00,2.572149e-03
293,2.167060e+00,2.139607e+00,2.565088e-03
294,2.181178e+00,2.139749e+00,2.560257e-03
295,2.164712e+00,2.139833e+00,2.552976e-03
296,2.165769e+00,2.139921e+00,2.545855e-03
297,2.179931e+00,2.140056e+00,2.540844e-03
298,2.195114e+00,2.140241e+00,2.539026e-03
299,2.135382e+00,2.140224e+00,2.530587e-03
300,2.163357e+00,2.140301e+00,2.523326e-03
