BLOCK,ACTUAL_T,T_AVE,ERROR
343,1.073498e+00,1.100181e+00,9.763564e-04
344,1.106525e+00,1.100200e+00,9.736923e-04
345,1.087913e+00,1.100164e+00,9.715211e-04
346,1.111559e+00,1.100197e+00,9.692712e-04
347,1.074841e+00,1.100124e+00,9.692284e-04
348,1.090278e+00,1.100096e+00,9.668562e-04
349,1.088959e+00,1.100064e+00,9.646123e-04
350,1.108183e+00,1.100087e+00,9.621352e-04
351,1.102145e+00,1.100093e+00,9.594119e-04
352,1.067184e+00,1.100000e+00,9.612309e-04
353,1.104650e+00,1.100013e+00,9.585981e-04
354,1.121719e+00,1.100074e+00,9.578492e-04
355,1.110475e+00,1.100103e+00,9.555990e-04
356,1.088970e+00,1.100072e+00,9.534263e-04
357,1.121121e+00,1.100131e+00,9.525770e-04
358,1.106471e+00,1.100149e+00,9.500808e-04
359,1.135261e+00,1.100247e+00,9.524553e-04
360,1.103261e+00,1.100255e+00,9.498464e-04
361,1.115438e+00,1.100297e+00,9.481460e-04
362,1.103848e+00,1.100307e+00,9.455775e-04
363,1.125170e+00,1.100375e+00,9.454501e-04
364,1.068818e+00,1.100289e+00,9.468192e-04
365,1.103973e+00,1.100299e+00,9.442790e-04
366,1.071661e+00,1.100220e+00,9.449352e-04
367,1.099922e+00,1.100220e+00,9.423608e-04
368,1.099184e+00,1.100217e+00,9.398043e-04
369,1.094165e+00,1.100200e+00,9.374004e-04
370,1.094370e+00,1.100185e+00,9.349994e-04
371,1.119999e+00,1.100238e+00,9.340032e-04
372,1.068801e+00,1.100154e+00,9.353078e-04
373,1.108968e+00,1.100177e+00,9.330988e-04
374,1.114140e+00,1.100214e+00,9.313505e-04
375,1.136337e+00,1.100311e+00,9.338348e-04
376,1.089635e+00,1.100282e+00,9.317828e-04
377,1.120908e+00,1.100337e+00,9.309160e-04
378,1.117172e+00,1.100382e+00,9.295179e-04
379,1.106433e+00,1.100398e+00,9.272025e-04
380,1.096030e+00,1.100386e+00,9.248338e-04
381,1.089373e+00,1.100357e+00,9.228580e-04
382,1.106840e+00,1.100374e+00,9.205981e-04
383,1.075391e+00,1.100309e+00,9.205026e-04
384,1.110943e+00,1.100337e+00,9.185220e-04
385,1.124581e+00,1.100400e+00,9.182922e-04
386,1.072693e+00,1.100328e+00,9.187142e-04
387,1.106375e+00,1.100343e+00,9.164732e-04
388,1.124533e+00,1.100406e+00,9.162291e-04
389,1.098223e+00,1.100400e+00,9.138910e-04
390,1.112974e+00,1.100432e+00,9.121162e-04
391,1.072427e+00,1.100361e+00,9.125914e-04
392,1.120018e+00,1.100411e+00,9.116400e-04
393,1.127382e+00,1.100480e+00,9.118999e-04
394,1.109917e+00,1.100504e+00,9.098999e-04
395,1.093523e+00,1.100486e+00,9.077679e-04
396,1.092443e+00,1.100466e+00,9.057028e-04
397,1.117832e+00,1.100509e+00,9.044772e-04
398,1.106112e+00,1.100523e+00,9.023142e-04
399,1.083644e+00,1.100481e+00,9.010438e-04
400,1.100050e+00,1.100480e+00,8.987919e-04
