step,distance,error
7925,88.9974,0.0321532
7926,89.0026,0.0321518
7927,89.0087,0.0321186
7928,89.015,0.0321502
7929,89.02,0.0320437
7930,89.0252,0.0321016
7931,89.0301,0.0321356
7932,89.0355,0.0320745
7933,89.0402,0.0319844
7934,89.0454,0.032057
7935,89.0504,0.0320805
7936,89.0566,0.0322037
7937,89.0619,0.0322166
7938,89.0668,0.0321929
7939,89.0723,0.0321485
7940,89.0768,0.0321987
7941,89.0818,0.0322632
7942,89.0875,0.0322373
7943,89.0936,0.0322893
7944,89.0984,0.0322446
7945,89.1037,0.0322667
7946,89.1089,0.032282
7947,89.1145,0.0322976
7948,89.1202,0.0323164
7949,89.1256,0.0323494
7950,89.1311,0.032382
7951,89.137,0.0324065
7952,89.1432,0.0323922
7953,89.1493,0.0324131
7954,89.1554,0.0323665
7955,89.1604,0.032332
7956,89.1669,0.0323108
7957,89.1724,0.0323009
7958,89.1778,0.032315
7959,89.1824,0.0323237
7960,89.1884,0.0324037
7961,89.1945,0.032424
7962,89.2002,0.0324466
7963,89.2062,0.0324651
7964,89.2125,0.0324148
7965,89.2187,0.0324194
7966,89.2236,0.0324614
7967,89.2293,0.0324594
7968,89.234,0.0325085
7969,89.2395,0.0323689
7970,89.2461,0.0324287
7971,89.2518,0.0323644
7972,89.257,0.032366
7973,89.2627,0.0323787
7974,89.2682,0.0323344
7975,89.2738,0.0323962
7976,89.2806,0.0323737
7977,89.286,0.0323967
7978,89.2919,0.0323078
7979,89.2971,0.0323246
7980,89.3027,0.0323243
7981,89.3085,0.0323487
7982,89.3136,0.0323146
7983,89.3188,0.0323403
7984,89.3248,0.0324459
7985,89.3296,0.0322944
7986,89.3345,0.0322916
7987,89.3407,0.0322046
7988,89.3462,0.0322504
7989,89.3517,0.0323541
7990,89.3578,0.0323645
7991,89.3642,0.0323567
7992,89.3692,0.0324232
7993,89.3758,0.0324286
7994,89.3818,0.0324724
7995,89.3877,0.0324872
7996,89.3926,0.0324087
7997,89.3979,0.0324617
7998,89.4042,0.0323968
7999,89.4102,0.0324117
8000,89.416,0.0324665
8001,89.4216,0.0324733
8002,89.4277,0.0324353
8003,89.4321,0.0324509
8004,89.4375,0.0324366
8005,89.4439,0.0324604
8006,89.451,0.0324612
8007,89.4559,0.0325039
8008,89.462,0.0325242
8009,89.4673,0.0325726
8010,89.4737,0.032588
8011,89.4793,0.0325901
8012,89.4854,0.0326213
8013,89.492,0.0326385
8014,89.4978,0.0327419
8015,89.5034,0.0328037
8016,89.5086,0.0329243
8017,89.5147,0.0329194
8018,89.5205,0.0329529
8019,89.5263,0.0329557
8020,89.5323,0.0328794
8021,89.5378,0.0328624
8022,89.5429,0.0328447
8023,89.5489,0.0329
8024,89.5542,0.0327806
8025,89.5598,0.0327511
8026,89.5659,0.0328035
8027,89.5713,0.0329101
8028,89.5761,0.0328567
8029,89.5821,0.0329238
8030,89.5871,0.0329326
8031,89.5931,0.0329222
8032,89.5979,0.03291
8033,89.6038,0.0329794
8034,89.6093,0.0331012
8035,89.6149,0.0330028
8036,89.6195,0.0329761
8037,89.6245,0.0329616
8038,89.6302,0.0330125
8039,89.6363,0.0330262
8040,89.6422,0.0330986
8041,89.6486,0.033014
8042,89.6539,0.0329727
8043,89.6602,0.0329632
8044,89.6664,0.0330005
8045,89.6725,0.0330089
8046,89.6789,0.0330238
8047,89.6852,0.0331308
8048,89.6908,0.0332026
8049,89.6961,0.0332373
8050,89.7016,0.033231
8051,89.7066,0.0332716
8052,89.7122,0.0333072
8053,89.7176,0.0333562
8054,89.7237,0.0334859
8055,89.729,0.0334135
8056,89.7346,0.0334531
8057,89.7399,0.0335774
8058,89.7463,0.0335911
8059,89.7531,0.0335418
8060,89.7592,0.0335369
8061,89.7649,0.0335154
8062,89.7709,0.0335223
8063,89.776,0.0335779
8064,89.7821,0.0335547
8065,89.7873,0.0335488
8066,89.792,0.0335571
8067,89.7981,0.0336015
8068,89.8035,0.0337267
8069,89.8087,0.0337178
8070,89.8143,0.0336771
8071,89.8196,0.0335558
8072,89.8249,0.0335264
8073,89.8306,0.0335655
8074,89.8361,0.0335212
8075,89.841,0.0334594
8076,89.8465,0.0334775
8077,89.8517,0.0333722
8078,89.857,0.0334617
8079,89.8624,0.0333741
8080,89.8685,0.033356
8081,89.8745,0.033378
8082,89.8796,0.0333408
8083,89.886,0.033382
8084,89.8924,0.0333246
8085,89.8982,0.0332296
8086,89.9027,0.0331761
8087,89.9084,0.0331126
8088,89.9137,0.0331222
8089,89.9189,0.033117
8090,89.9254,0.0331287
8091,89.9317,0.0330944
8092,89.9371,0.0330334
8093,89.9427,0.0330591
8094,89.9485,0.033018
8095,89.9535,0.0330122
8096,89.9591,0.0329137
8097,89.9644,0.0328537
8098,89.9704,0.0327743
8099,89.9759,0.0328076
8100,89.9811,0.0328336
8101,89.9867,0.0328576
8102,89.992,0.0328177
8103,89.9975,0.0329342
8104,90.0029,0.0328835
8105,90.0088,0.0330363
8106,90.0141,0.0330557
8107,90.0205,0.0331042
8108,90.0262,0.0331322
8109,90.032,0.0331159
8110,90.0377,0.0330985
8111,90.0419,0.032976
8112,90.0469,0.0330985
8113,90.0533,0.0330497
8114,90.0587,0.0331235
8115,90.0644,0.0331768
8116,90.0694,0.0330687
8117,90.0755,0.0331603
8118,90.0817,0.0331765
8119,90.0867,0.0331583
8120,90.0928,0.0331317
8121,90.0991,0.033207
8122,90.1051,0.0333234
8123,90.1104,0.0333254
8124,90.1165,0.0333175
8125,90.122,0.0332946
8126,90.1278,0.0332954
8127,90.1332,0.0333169
8128,90.1383,0.0332625
8129,90.1427,0.0333493
8130,90.1479,0.0333721
8131,90.1536,0.0333113
8132,90.1581,0.0333124
8133,90.1635,0.0334288
8134,90.1686,0.0334671
8135,90.1736,0.03339
8136,90.1785,0.0334816
8137,90.1839,0.0335189
8138,90.1885,0.0335977
8139,90.1943,0.0336769
8140,90.1999,0.0337135
8141,90.2055,0.03382
8142,90.2105,0.0338515
8143,90.2163,0.0339332
8144,90.2211,0.0339613
8145,90.2271,0.0339362
8146,90.2322,0.0339469
8147,90.2387,0.0339989
8148,90.2451,0.0340253
8149,90.2508,0.0339596
8150,90.2567,0.0339531
8151,90.2616,0.0340225
8152,90.2671,0.0340172
8153,90.2725,0.033982
8154,90.278,0.0339927
8155,90.2835,0.0340051
8156,90.2906,0.0340662
8157,90.2956,0.0340824
8158,90.3018,0.0340955
8159,90.3077,0.0340985
8160,90.3124,0.0341988
8161,90.3169,0.0341556
8162,90.3213,0.0341079
8163,90.3254,0.0341556
8164,90.3312,0.0341517
8165,90.337,0.034163
8166,90.3421,0.0341324
8167,90.3476,0.0341288
8168,90.3532,0.0342719
8169,90.3591,0.0342798
8170,90.365,0.0342462
8171,90.3714,0.0342862
8172,90.3761,0.0342348
8173,90.382,0.0342416
8174,90.387,0.0342881
8175,90.3924,0.0343421
8176,90.397,0.0343454
8177,90.4034,0.034424
8178,90.4096,0.0344289
8179,90.4153,0.0344028
8180,90.42,0.0344
8181,90.4261,0.034376
8182,90.4325,0.0344879
8183,90.4382,0.0345618
8184,90.444,0.0346113
8185,90.4489,0.0346101
8186,90.455,0.0346235
8187,90.46,0.0346123
8188,90.466,0.0345857
8189,90.4723,0.0346493
8190,90.4778,0.0346731
8191,90.4831,0.034538
8192,90.4885,0.0345247
8193,90.4943,0.0345292
8194,90.5004,0.0346004
8195,90.5071,0.0345484
8196,90.5129,0.0345608
8197,90.5176,0.0345394
8198,90.5245,0.0344801
8199,90.5309,0.0344712
8200,90.5376,0.0344096
8201,90.5429,0.0345163
8202,90.5477,0.0346592
8203,90.5535,0.0346669
8204,90.5589,0.0346652
8205,90.5645,0.0346406
8206,90.5708,0.0346436
8207,90.5761,0.0347106
8208,90.5828,0.0347689
8209,90.5896,0.0346964
8210,90.5949,0.0347069
8211,90.6,0.0347262
8212,90.6057,0.0346558
8213,90.6102,0.0346467
8214,90.6155,0.0347036
8215,90.6202,0.0346727
8216,90.6258,0.0346141
8217,90.6318,0.0346094
8218,90.6368,0.0347226
8219,90.642,0.0348055
8220,90.6471,0.0347333
8221,90.6534,0.034657
8222,90.6587,0.0346286
8223,90.6646,0.0346523
8224,90.6702,0.0346866
8225,90.6761,0.0346585
8226,90.6818,0.0347231
8227,90.6883,0.0348079
8228,90.6933,0.0348285
8229,90.699,0.0348701
8230,90.7039,0.034927
8231,90.7094,0.0349992
8232,90.7154,0.0349632
8233,90.7208,0.0349987
8234,90.7271,0.035061
8235,90.7341,0.0351489
8236,90.7392,0.0351763
8237,90.7453,0.0351279
8238,90.7508,0.0351526
8239,90.7578,0.0352285
8240,90.764,0.0351892
8241,90.77,0.0351706
8242,90.7749,0.0352227
8243,90.782,0.0352055
8244,90.7885,0.0351582
8245,90.7938,0.0351279
8246,90.7986,0.0352297
8247,90.8044,0.035247
8248,90.8106,0.0352657
8249,90.8164,0.0351902
8250,90.8224,0.035191
8251,90.8282,0.0351177
8252,90.834,0.035084
8253,90.8396,0.0350483
8254,90.8456,0.0350441
8255,90.8513,0.0349969
8256,90.8561,0.0349939
8257,90.8619,0.0349747
8258,90.8678,0.0350221
8259,90.874,0.0350269
8260,90.8801,0.0350387
8261,90.885,0.0350177
8262,90.8897,0.0349541
8263,90.8948,0.0349852
8264,90.8995,0.034975
8265,90.9039,0.0349789
8266,90.9092,0.0350959
8267,90.9145,0.0350973
8268,90.9202,0.0350476
8269,90.9261,0.0351464
8270,90.9306,0.035049
8271,90.9375,0.0351047
8272,90.9438,0.0350518
8273,90.9497,0.0351458
8274,90.9555,0.0351615
8275,90.9622,0.0351703
8276,90.9673,0.0352236
8277,90.9734,0.0351792
8278,90.9779,0.0351848
8279,90.9836,0.0352386
8280,90.99,0.0352968
8281,90.9951,0.0352861
8282,90.9998,0.0352727
8283,91.0049,0.0353355
8284,91.0104,0.0354295
8285,91.0157,0.0354736
8286,91.0209,0.0354492
8287,91.0263,0.0354125
8288,91.0315,0.0354383
8289,91.0365,0.0354361
8290,91.0417,0.0354052
8291,91.0484,0.0355049
8292,91.0531,0.035519
8293,91.0595,0.0355138
8294,91.0648,0.035541
8295,91.0716,0.0355665
8296,91.0775,0.0355924
8297,91.0823,0.035575
8298,91.0874,0.0355122
8299,91.092,0.0355483
8300,91.0977,0.0356135
8301,91.1024,0.0356301
8302,91.1081,0.0355707
8303,91.1142,0.0356383
8304,91.1198,0.0356477
8305,91.125,0.0356281
8306,91.1318,0.0356412
8307,91.1372,0.0356301
8308,91.1424,0.0356489
8309,91.1476,0.0356217
8310,91.1522,0.0355832
8311,91.1574,0.0356477
8312,91.1626,0.0355592
8313,91.1686,0.0355593
8314,91.1735,0.035542
8315,91.1796,0.0355036
8316,91.185,0.0355121
8317,91.1911,0.0356444
8318,91.1968,0.0357013
8319,91.2012,0.0356544
8320,91.2062,0.0355643
8321,91.2115,0.0355763
8322,91.2165,0.0355608
8323,91.2211,0.0355572
8324,91.2275,0.0354613
8325,91.2335,0.0355396
8326,91.2385,0.0355127
8327,91.2439,0.0355067
8328,91.2491,0.0355072
8329,91.2553,0.0354945
8330,91.2602,0.0354943
8331,91.2655,0.0355099
8332,91.2706,0.0355169
8333,91.2754,0.0355176
8334,91.2808,0.0354301
8335,91.2858,0.0354207
8336,91.2916,0.0354645
8337,91.2981,0.0354625
8338,91.303,0.035459
8339,91.3085,0.0354308
8340,91.3126,0.0355289
8341,91.3183,0.0354599
8342,91.3241,0.0354054
8343,91.3299,0.0353145
8344,91.3354,0.0353173
8345,91.3399,0.0353407
8346,91.3454,0.0354025
8347,91.3494,0.0354164
8348,91.3544,0.0354237
8349,91.36,0.0354583
8350,91.3657,0.035452
8351,91.3705,0.0354743
8352,91.3755,0.0355192
8353,91.3811,0.0355307
8354,91.3863,0.0354525
8355,91.3923,0.0353418
8356,91.3986,0.0352617
8357,91.4045,0.0352514
8358,91.4103,0.0352795
8359,91.4165,0.0352981
8360,91.4219,0.0353415
8361,91.428,0.0353976
8362,91.4345,0.0352991
8363,91.4404,0.0352606
8364,91.4462,0.0353122
8365,91.4519,0.0353526
8366,91.4575,0.0353082
8367,91.4627,0.0353504
8368,91.4688,0.0353362
8369,91.4751,0.0354319
8370,91.4805,0.0354562
8371,91.4861,0.0354955
8372,91.4915,0.0354851
8373,91.4972,0.0353908
8374,91.5029,0.0353268
8375,91.5079,0.0352958
8376,91.5142,0.0352281
8377,91.5199,0.035196
8378,91.5249,0.0352871
8379,91.5306,0.0352265
8380,91.5373,0.035275
8381,91.5429,0.035241
8382,91.5482,0.0353984
8383,91.5536,0.0354327
8384,91.5598,0.035466
8385,91.5661,0.0353494
8386,91.5719,0.0354386
8387,91.5769,0.0354653
8388,91.5826,0.0353787
8389,91.5867,0.0353586
8390,91.5919,0.0352941
8391,91.598,0.0352535
8392,91.6029,0.0352412
8393,91.6089,0.0353333
8394,91.6141,0.0353266
8395,91.6204,0.0352873
8396,91.6261,0.035381
8397,91.631,0.0354003
8398,91.6351,0.0352914
8399,91.6418,0.0352475
8400,91.6472,0.0351957
8401,91.6531,0.0351863
8402,91.6585,0.0351163
8403,91.6645,0.0351762
8404,91.6693,0.0352663
8405,91.6741,0.0353008
8406,91.6798,0.0353217
8407,91.6853,0.0353468
8408,91.691,0.0353855
8409,91.6964,0.0354463
8410,91.7023,0.0353921
8411,91.7084,0.0354002
8412,91.714,0.0354326
8413,91.7197,0.0354009
8414,91.725,0.0354211
8415,91.7307,0.0354507
8416,91.7359,0.0354989
8417,91.7414,0.0354688
8418,91.7482,0.0354491
8419,91.754,0.0354193
8420,91.7587,0.0355056
8421,91.7639,0.0355017
8422,91.7686,0.0354817
8423,91.775,0.0354562
8424,91.7792,0.0354708
8425,91.7845,0.035479
8426,91.7899,0.0354257
8427,91.7953,0.0354541
8428,91.7994,0.0354051
8429,91.8046,0.0353624
8430,91.809,0.0353346
8431,91.815,0.0353488
8432,91.8195,0.0354574
8433,91.8261,0.0355077
8434,91.8323,0.0355728
8435,91.8369,0.0356735
8436,91.8408,0.0356742
8437,91.8454,0.0357124
8438,91.8503,0.0357711
8439,91.8561,0.0357958
8440,91.8611,0.0357729
8441,91.8667,0.0357952
8442,91.8724,0.0356336
8443,91.8779,0.0356934
8444,91.8834,0.0357949
8445,91.8886,0.0358842
8446,91.8955,0.0358579
8447,91.9008,0.0358461
8448,91.9059,0.0357359
8449,91.9111,0.0357892
8450,91.9163,0.0358583
8451,91.9221,0.0358064
8452,91.9269,0.0358261
8453,91.9316,0.0358608
8454,91.9371,0.0359551
8455,91.9424,0.0359851
8456,91.9474,0.0359972
8457,91.9525,0.0359406
8458,91.9573,0.0359403
8459,91.9625,0.0359318
8460,91.9683,0.0359206
8461,91.9744,0.0359272
8462,91.9806,0.035878
8463,91.987,0.0358568
8464,91.9928,0.0358709
8465,91.9986,0.0358892
8466,92.0044,0.0359148
8467,92.0102,0.0359545
8468,92.0153,0.0360312
8469,92.0219,0.036094
8470,92.0274,0.0361178
8471,92.0331,0.036088
8472,92.0377,0.0361205
8473,92.0437,0.0361075
8474,92.0489,0.0360941
8475,92.0554,0.0361735
8476,92.0599,0.0361651
8477,92.0662,0.0362377
8478,92.0713,0.0362362
8479,92.0772,0.0361836
8480,92.0833,0.0361734
8481,92.0898,0.0361932
8482,92.0946,0.036145
8483,92.0994,0.036166
8484,92.1046,0.0361483
8485,92.1098,0.03617
8486,92.1162,0.0362402
8487,92.1219,0.0362026
8488,92.1269,0.0362254
8489,92.1309,0.0362434
8490,92.1366,0.0362475
8491,92.1415,0.0362518
8492,92.1467,0.0363457
8493,92.1522,0.0362826
8494,92.1573,0.0361856
8495,92.1631,0.0361933
8496,92.1681,0.0362229
8497,92.1734,0.0362048
8498,92.1796,0.0362778
8499,92.1849,0.0363036
8500,92.1913,0.0362689
8501,92.198,0.0362774
8502,92.2033,0.0362397
8503,92.209,0.0362749
8504,92.2144,0.0364259
8505,92.2202,0.0364445
8506,92.2253,0.0364198
8507,92.2295,0.036329
8508,92.2356,0.0363342
8509,92.2413,0.0362584
8510,92.2467,0.036213
8511,92.2521,0.0362517
8512,92.2577,0.0363116
8513,92.2637,0.0364501
8514,92.2689,0.0364867
8515,92.2749,0.0365084
8516,92.2798,0.0365035
8517,92.2858,0.0365604
8518,92.2908,0.0365417
8519,92.2962,0.0365918
8520,92.301,0.0366511
8521,92.3063,0.0366337
8522,92.3116,0.0365939
8523,92.3171,0.0365727
8524,92.3218,0.0365847
8525,92.3267,0.0366334
8526,92.3321,0.0367037
8527,92.3374,0.0367665
8528,92.341,0.0367647
8529,92.3452,0.0367589
8530,92.3508,0.0367633
8531,92.356,0.0368059
8532,92.3609,0.0368606
8533,92.3672,0.0369223
8534,92.3725,0.0369648
8535,92.3773,0.0368685
8536,92.382,0.0369085
8537,92.3885,0.0369935
8538,92.3938,0.0370951
8539,92.3989,0.037183
8540,92.4041,0.0371898
8541,92.4096,0.0371617
8542,92.4151,0.0372809
8543,92.4197,0.0373263
8544,92.425,0.03734
8545,92.4301,0.0374
8546,92.4359,0.0374225
8547,92.4417,0.0375272
8548,92.4471,0.0375388
8549,92.4529,0.0376292
8550,92.4578,0.0376606
8551,92.4628,0.0377329
8552,92.4678,0.0377234
8553,92.4738,0.0377292
8554,92.4798,0.0377379
8555,92.4861,0.0377143
8556,92.4902,0.0376467
8557,92.496,0.0376014
8558,92.5013,0.03768
8559,92.5068,0.0377468
8560,92.5116,0.0377675
8561,92.5164,0.0377731
8562,92.5211,0.037699
8563,92.526,0.0377899
8564,92.5302,0.0378006
8565,92.5356,0.0377227
8566,92.5412,0.0378271
8567,92.5471,0.0379043
8568,92.5522,0.037855
8569,92.5581,0.0379419
8570,92.5627,0.0378909
8571,92.5682,0.0377982
8572,92.5735,0.0378044
8573,92.5788,0.0377637
8574,92.5849,0.0377346
8575,92.5904,0.0377443
8576,92.5963,0.0378227
8577,92.6014,0.0379434
8578,92.6069,0.0380546
8579,92.6138,0.0380256
8580,92.6195,0.038048
8581,92.6249,0.0380454
8582,92.6302,0.0380689
8583,92.6355,0.0380987
8584,92.6417,0.0381651
8585,92.6464,0.0381806
8586,92.6503,0.0381566
8587,92.6555,0.0381639
8588,92.6612,0.0381908
8589,92.6674,0.0383054
8590,92.673,0.0383481
8591,92.6771,0.0382913
8592,92.6829,0.0382912
8593,92.6877,0.0383145
8594,92.693,0.0383021
8595,92.6984,0.0382452
8596,92.7046,0.0382345
8597,92.7102,0.038255
8598,92.7158,0.0381877
8599,92.7211,0.0381027
8600,92.7264,0.0380068
8601,92.7316,0.0380278
8602,92.7368,0.0380036
8603,92.7426,0.0380939
8604,92.749,0.0381315
8605,92.7534,0.0382439
8606,92.7589,0.0383329
8607,92.7645,0.0384067
8608,92.7698,0.0383803
8609,92.7751,0.0383547
8610,92.7811,0.0383957
8611,92.7874,0.0383783
8612,92.7924,0.0384277
8613,92.7983,0.0384965
8614,92.8025,0.0384671
8615,92.8069,0.0385644
8616,92.8128,0.0384746
8617,92.8182,0.0384372
8618,92.823,0.0383734
8619,92.8294,0.0384716
8620,92.8349,0.0384644
8621,92.8403,0.038405
8622,92.8462,0.0384242
8623,92.8524,0.0384122
8624,92.8587,0.0383828
8625,92.8641,0.0383112
8626,92.8695,0.0382858
8627,92.8756,0.0383423
8628,92.8808,0.0383728
8629,92.887,0.0383865
8630,92.8922,0.0383495
8631,92.8984,0.0383016
8632,92.9042,0.0382743
8633,92.9096,0.0382131
8634,92.9157,0.0381922
8635,92.9211,0.0381935
8636,92.9264,0.0382737
8637,92.9327,0.0382971
8638,92.9384,0.0381621
8639,92.944,0.0381054
8640,92.9494,0.038112
8641,92.9552,0.0380964
8642,92.9603,0.0381347
8643,92.9653,0.0381664
8644,92.9702,0.0381504
8645,92.9755,0.03824
8646,92.9811,0.0382679
8647,92.9863,0.038424
8648,92.9913,0.0384337
8649,92.9963,0.038363
8650,93.0023,0.0383126
8651,93.0074,0.0382719
8652,93.012,0.0382638
8653,93.0169,0.0382619
8654,93.0227,0.0383478
8655,93.0284,0.0383624
8656,93.0332,0.0383571
8657,93.039,0.0383982
8658,93.0447,0.0383579
8659,93.0506,0.0383224
8660,93.0559,0.038329
8661,93.061,0.0384114
8662,93.0669,0.0384648
8663,93.0722,0.0384549
8664,93.0771,0.0384565
8665,93.0828,0.038509
8666,93.0878,0.0385563
8667,93.0924,0.0385753
8668,93.0971,0.0386198
8669,93.1029,0.038605
8670,93.1091,0.0386052
8671,93.1151,0.0385848
8672,93.1214,0.0385903
8673,93.1275,0.0385302
8674,93.1323,0.038558
8675,93.1383,0.0386047
8676,93.1431,0.0387314
8677,93.1478,0.0388041
8678,93.1532,0.0388046
8679,93.1583,0.0388337
8680,93.1636,0.0387885
8681,93.1685,0.038875
8682,93.1734,0.0388489
8683,93.1782,0.0388926
8684,93.1838,0.0389387
8685,93.1888,0.0389485
8686,93.1948,0.0388943
8687,93.2008,0.038947
8688,93.2058,0.0389313
8689,93.2109,0.0389456
8690,93.2169,0.0389732
8691,93.2216,0.0390392
8692,93.2276,0.0390174
8693,93.2318,0.0390174
8694,93.2369,0.0390267
8695,93.2426,0.0389851
8696,93.2472,0.0389878
8697,93.2528,0.0389932
8698,93.2577,0.0390116
8699,93.2628,0.0389882
8700,93.2681,0.0390555
8701,93.273,0.038995
8702,93.2782,0.0390033
8703,93.2829,0.0388994
8704,93.2877,0.0388798
8705,93.2929,0.0387803
8706,93.298,0.0386391
8707,93.3043,0.0386008
8708,93.3094,0.0385736
8709,93.3154,0.0385973
8710,93.321,0.0386776
8711,93.3263,0.0386726
8712,93.3308,0.0386912
8713,93.335,0.0386838
8714,93.3406,0.0387334
8715,93.3456,0.0387961
8716,93.3521,0.0388508
8717,93.3572,0.0388457
8718,93.3618,0.0387814
8719,93.367,0.0387531
8720,93.3719,0.0387573
8721,93.377,0.0387821
8722,93.3818,0.0387911
8723,93.3875,0.0388526
8724,93.3933,0.038729
8725,93.3984,0.0387323
8726,93.4043,0.0388039
8727,93.4096,0.0388037
8728,93.4155,0.0387819
8729,93.4208,0.0388271
8730,93.4259,0.0387838
8731,93.4309,0.0388187
8732,93.436,0.0387788
8733,93.4406,0.0387706
8734,93.4458,0.0388719
8735,93.4521,0.0388155
8736,93.4579,0.0387827
8737,93.4632,0.0388829
8738,93.4682,0.0388863
8739,93.4739,0.0388727
8740,93.4793,0.0387752
8741,93.4847,0.0388641
8742,93.4892,0.0387303
8743,93.495,0.0387441
8744,93.5004,0.0387115
8745,93.5069,0.0387071
8746,93.5118,0.038804
8747,93.5179,0.0388829
8748,93.5235,0.0388141
8749,93.5283,0.0388262
8750,93.5332,0.0389716
8751,93.5392,0.0389537
8752,93.5443,0.0389911
8753,93.5492,0.0390069
8754,93.5538,0.0389995
8755,93.5596,0.0390007
8756,93.5651,0.0389177
8757,93.5702,0.0389171
8758,93.5759,0.0389651
8759,93.5814,0.0389234
8760,93.5871,0.0389503
8761,93.5927,0.038955
8762,93.5974,0.0389083
8763,93.6026,0.0388608
8764,93.6088,0.0387927
8765,93.6146,0.0387646
8766,93.6197,0.0387495
8767,93.6253,0.0387327
8768,93.6318,0.0386319
8769,93.6366,0.0386242
8770,93.6411,0.0385875
8771,93.6479,0.0386502
8772,93.6542,0.0385812
8773,93.6593,0.0385457
8774,93.6649,0.0384813
8775,93.6713,0.038471
8776,93.6759,0.0385521
8777,93.6817,0.0387255
8778,93.6873,0.0387064
8779,93.6938,0.0387764
8780,93.6998,0.0387729
8781,93.7058,0.0387038
8782,93.7108,0.0386767
8783,93.7165,0.0387695
8784,93.7222,0.0388193
8785,93.7276,0.0388525
8786,93.7332,0.0389391
8787,93.7389,0.0389228
8788,93.7445,0.038816
8789,93.7498,0.0388132
8790,93.7559,0.0387938
8791,93.76,0.0386942
8792,93.765,0.0386639
8793,93.7715,0.0386518
8794,93.7754,0.0386983
8795,93.7801,0.0387444
8796,93.7861,0.0388257
8797,93.792,0.0386791
8798,93.7982,0.0386283
8799,93.8032,0.038604
8800,93.8075,0.0385564
8801,93.8127,0.0385812
8802,93.8182,0.0386039
8803,93.8238,0.0386342
8804,93.8296,0.0385492
8805,93.8361,0.0385164
8806,93.8413,0.0385038
8807,93.8475,0.0383942
8808,93.8525,0.0384458
8809,93.859,0.0385221
8810,93.8635,0.0385561
8811,93.8699,0.0384627
8812,93.8744,0.0385019
8813,93.8794,0.0384991
8814,93.8848,0.0385284
8815,93.8905,0.0385191
8816,93.896,0.0384832
8817,93.9013,0.0384682
8818,93.9061,0.0384936
8819,93.9117,0.0384988
8820,93.9159,0.0384729
8821,93.9219,0.0384073
8822,93.9258,0.038439
8823,93.9309,0.0383909
8824,93.9361,0.0384735
8825,93.9417,0.0383823
8826,93.9476,0.0383742
8827,93.9535,0.0383228
8828,93.9602,0.0383103
8829,93.9646,0.0383251
8830,93.9687,0.0383317
8831,93.975,0.0384269
8832,93.9806,0.0383697
8833,93.9861,0.0383654
8834,93.9915,0.0383677
8835,93.9966,0.0383185
8836,94.0024,0.0383363
8837,94.0081,0.0383045
8838,94.0135,0.0383513
8839,94.0191,0.0382608
8840,94.0238,0.0383316
8841,94.0286,0.038345
8842,94.0336,0.0384136
8843,94.0387,0.0384659
8844,94.0442,0.0385067
8845,94.0489,0.0385041
8846,94.0542,0.0384453
8847,94.0585,0.0384054
8848,94.0642,0.0383212
8849,94.0698,0.0383654
8850,94.0759,0.0383435
8851,94.0811,0.0384378
8852,94.0869,0.0384356
8853,94.0911,0.0384876
8854,94.0969,0.0385074
8855,94.1015,0.0384431
8856,94.1073,0.0384399
8857,94.1122,0.0384709
8858,94.1174,0.0385082
8859,94.123,0.0385415
8860,94.1285,0.0384916
8861,94.1343,0.0383921
8862,94.1395,0.0384866
8863,94.1447,0.0385037
8864,94.1499,0.0383929
8865,94.1552,0.0384459
8866,94.1605,0.038442
8867,94.1663,0.0383976
8868,94.171,0.0384376
8869,94.1763,0.0384406
8870,94.1809,0.0383506
8871,94.1858,0.0384027
8872,94.1899,0.0385061
8873,94.1951,0.0385889
8874,94.2012,0.0385906
8875,94.2066,0.0385658
8876,94.2124,0.0384401
8877,94.2173,0.0384424
8878,94.2231,0.0385023
8879,94.2285,0.0384455
8880,94.2348,0.0383857
8881,94.2397,0.0382792
8882,94.245,0.0382482
8883,94.2495,0.0382333
8884,94.2553,0.0382345
8885,94.2611,0.038189
8886,94.2663,0.0381128
8887,94.2718,0.0381158
8888,94.2781,0.038042
8889,94.2829,0.0379811
8890,94.2882,0.0379662
8891,94.292,0.0380817
8892,94.297,0.0380839
8893,94.3028,0.0380928
8894,94.3089,0.0381349
8895,94.3144,0.0381649
8896,94.3192,0.0380666
8897,94.3242,0.0380523
8898,94.3293,0.0379912
8899,94.3343,0.0379286
8900,94.3399,0.0378394
8901,94.3448,0.0377668
8902,94.349,0.0377131
8903,94.3547,0.0377291
8904,94.3604,0.0376805
8905,94.3646,0.0378
8906,94.3698,0.037745
8907,94.3744,0.0377534
8908,94.3792,0.0376724
8909,94.3844,0.0375995
8910,94.39,0.0376547
8911,94.3955,0.0376719
8912,94.4003,0.0376319
8913,94.4057,0.0376546
8914,94.4114,0.0376743
8915,94.4151,0.0376054
8916,94.4215,0.03762
8917,94.4271,0.0376281
8918,94.4316,0.0375547
8919,94.4369,0.0375505
8920,94.4424,0.0375947
8921,94.4483,0.0376455
8922,94.4543,0.0375672
8923,94.4607,0.0375174
8924,94.4657,0.0375557
8925,94.4708,0.0376328
8926,94.475,0.0375649
8927,94.4813,0.037629
8928,94.4867,0.0375462
8929,94.4923,0.0375305
8930,94.4975,0.0375799
8931,94.5023,0.037667
8932,94.5068,0.037598
8933,94.512,0.0376168
8934,94.5173,0.0376614
8935,94.5233,0.0376359
8936,94.5286,0.0376447
8937,94.5345,0.0376821
