step,x,y,z
5270,-44,-18,6
5271,-43,-18,6
5272,-44,-18,6
5273,-44,-17,6
5274,-44,-17,5
5275,-43,-17,5
5276,-43,-17,6
5277,-43,-16,6
5278,-44,-16,6
5279,-44,-16,7
5280,-44,-17,7
5281,-44,-17,8
5282,-43,-17,8
5283,-43,-17,7
5284,-43,-17,8
5285,-43,-18,8
5286,-43,-19,8
5287,-43,-20,8
5288,-44,-20,8
5289,-43,-20,8
5290,-44,-20,8
5291,-43,-20,8
5292,-43,-21,8
5293,-43,-21,7
5294,-42,-21,7
5295,-42,-22,7
5296,-42,-22,6
5297,-42,-22,5
5298,-43,-22,5
5299,-42,-22,5
5300,-42,-21,5
5301,-42,-20,5
5302,-41,-20,5
5303,-41,-20,4
5304,-40,-20,4
5305,-40,-20,3
5306,-39,-20,3
5307,-39,-19,3
5308,-40,-19,3
5309,-40,-18,3
5310,-40,-18,2
5311,-40,-18,3
5312,-40,-19,3
5313,-40,-19,2
5314,-41,-19,2
5315,-41,-19,3
5316,-40,-19,3
5317,-40,-18,3
5318,-41,-18,3
5319,-41,-19,3
5320,-41,-20,3
5321,-40,-20,3
5322,-40,-19,3
5323,-39,-19,3
5324,-39,-19,4
5325,-39,-19,5
5326,-39,-19,6
5327,-39,-18,6
5328,-39,-19,6
5329,-39,-19,7
5330,-39,-20,7
5331,-38,-20,7
5332,-38,-20,6
5333,-38,-19,6
5334,-38,-19,7
5335,-38,-20,7
5336,-39,-20,7
5337,-39,-19,7
5338,-39,-19,8
5339,-40,-19,8
5340,-40,-19,9
5341,-40,-18,9
5342,-40,-17,9
5343,-40,-18,9
5344,-41,-18,9
5345,-41,-18,8
5346,-40,-18,8
5347,-39,-18,8
5348,-39,-19,8
5349,-38,-19,8
5350,-37,-19,8
5351,-36,-19,8
5352,-37,-19,8
5353,-37,-19,7
5354,-37,-19,8
5355,-37,-19,7
5356,-37,-19,6
5357,-38,-19,6
5358,-39,-19,6
5359,-40,-19,6
5360,-40,-19,5
5361,-40,-19,6
5362,-40,-19,7
5363,-40,-18,7
5364,-40,-19,7
5365,-40,-18,7
5366,-40,-17,7
5367,-40,-16,7
5368,-41,-16,7
5369,-42,-16,7
5370,-43,-16,7
5371,-43,-16,8
5372,-43,-16,9
5373,-43,-15,9
5374,-43,-14,9
5375,-42,-14,9
5376,-42,-14,10
5377,-43,-14,10
5378,-44,-14,10
5379,-44,-14,11
5380,-44,-14,10
5381,-45,-14,10
5382,-45,-14,9
5383,-45,-14,10
5384,-46,-14,10
5385,-47,-14,10
5386,-47,-14,9
5387,-47,-13,9
5388,-47,-14,9
5389,-47,-13,9
5390,-47,-13,10
5391,-47,-12,10
5392,-47,-13,10
5393,-47,-12,10
5394,-47,-12,11
5395,-47,-12,10
5396,-46,-12,10
5397,-46,-12,11
5398,-47,-12,11
5399,-46,-12,11
5400,-46,-12,12
5401,-46,-13,12
5402,-46,-14,12
5403,-47,-14,12
5404,-48,-14,12
5405,-49,-14,12
5406,-49,-14,11
5407,-49,-13,11
5408,-50,-13,11
5409,-49,-13,11
5410,-49,-14,11
5411,-49,-14,12
5412,-49,-15,12
5413,-49,-16,12
5414,-48,-16,12
5415,-48,-16,13
5416,-48,-16,12
5417,-48,-16,13
5418,-48,-17,13
5419,-48,-18,13
5420,-47,-18,13
5421,-47,-19,13
5422,-47,-20,13
5423,-47,-20,12
5424,-48,-20,12
5425,-48,-20,11
5426,-49,-20,11
5427,-48,-20,11
5428,-48,-20,12
5429,-48,-20,11
5430,-48,-19,11
5431,-48,-19,10
5432,-48,-19,11
5433,-48,-18,11
5434,-49,-18,11
5435,-50,-18,11
5436,-50,-19,11
5437,-49,-19,11
5438,-49,-19,10
5439,-49,-20,10
5440,-50,-20,10
5441,-50,-20,11
5442,-50,-21,11
5443,-50,-21,12
5444,-50,-22,12
5445,-50,-22,11
5446,-51,-22,11
5447,-52,-22,11
5448,-52,-22,12
5449,-52,-22,13
5450,-52,-23,13
5451,-52,-23,12
5452,-53,-23,12
5453,-53,-22,12
5454,-54,-22,12
5455,-54,-21,12
5456,-53,-21,12
5457,-54,-21,12
5458,-54,-21,11
5459,-54,-21,10
5460,-54,-20,10
5461,-54,-20,9
5462,-54,-20,8
5463,-53,-20,8
5464,-53,-20,7
5465,-53,-21,7
5466,-53,-21,6
5467,-53,-20,6
5468,-52,-20,6
5469,-51,-20,6
5470,-52,-20,6
5471,-51,-20,6
5472,-51,-20,5
5473,-51,-21,5
5474,-51,-20,5
5475,-51,-19,5
5476,-51,-18,5
5477,-51,-18,4
5478,-50,-18,4
5479,-51,-18,4
5480,-51,-18,3
5481,-51,-19,3
5482,-51,-20,3
5483,-51,-20,4
5484,-51,-20,5
5485,-52,-20,5
5486,-52,-21,5
5487,-52,-21,4
5488,-52,-21,5
5489,-52,-20,5
5490,-52,-19,5
5491,-52,-19,6
5492,-53,-19,6
5493,-53,-19,7
5494,-53,-20,7
5495,-54,-20,7
5496,-55,-20,7
5497,-55,-20,6
5498,-55,-21,6
5499,-55,-20,6
5500,-55,-20,5
5501,-55,-21,5
5502,-55,-20,5
5503,-54,-20,5
5504,-55,-20,5
5505,-55,-20,6
5506,-54,-20,6
5507,-54,-19,6
5508,-54,-20,6
5509,-53,-20,6
5510,-54,-20,6
5511,-53,-20,6
5512,-53,-19,6
5513,-53,-19,7
5514,-53,-20,7
5515,-53,-20,6
5516,-53,-20,5
5517,-53,-19,5
5518,-53,-18,5
5519,-53,-18,6
5520,-53,-18,5
5521,-53,-17,5
5522,-53,-17,6
5523,-52,-17,6
5524,-52,-16,6
5525,-53,-16,6
5526,-53,-16,7
5527,-53,-16,6
5528,-53,-16,7
5529,-53,-16,8
5530,-53,-16,7
5531,-53,-16,6
5532,-53,-17,6
5533,-52,-17,6
5534,-52,-16,6
5535,-52,-15,6
5536,-52,-14,6
5537,-52,-13,6
5538,-52,-13,7
5539,-52,-13,8
5540,-52,-13,9
5541,-53,-13,9
5542,-53,-13,8
5543,-53,-14,8
5544,-54,-14,8
5545,-54,-14,7
5546,-54,-14,8
5547,-54,-13,8
5548,-55,-13,8
5549,-54,-13,8
5550,-54,-14,8
5551,-54,-14,9
5552,-53,-14,9
5553,-54,-14,9
5554,-54,-14,10
5555,-55,-14,10
5556,-55,-13,10
5557,-56,-13,10
5558,-55,-13,10
5559,-56,-13,10
5560,-55,-13,10
5561,-56,-13,10
5562,-56,-13,11
5563,-55,-13,11
5564,-55,-13,10
5565,-55,-13,11
5566,-55,-12,11
5567,-55,-11,11
5568,-55,-10,11
5569,-56,-10,11
5570,-56,-11,11
5571,-55,-11,11
5572,-55,-11,10
5573,-55,-11,11
5574,-54,-11,11
5575,-54,-10,11
5576,-54,-10,12
5577,-54,-10,11
5578,-54,-11,11
5579,-54,-12,11
5580,-54,-12,10
5581,-54,-12,11
5582,-53,-12,11
5583,-54,-12,11
5584,-54,-11,11
5585,-54,-11,12
5586,-53,-11,12
5587,-53,-11,13
5588,-53,-10,13
5589,-54,-10,13
5590,-54,-9,13
5591,-54,-9,14
5592,-54,-10,14
5593,-55,-10,14
5594,-55,-10,13
5595,-55,-9,13
5596,-55,-9,12
5597,-56,-9,12
5598,-55,-9,12
5599,-55,-9,11
5600,-54,-9,11
5601,-55,-9,11
5602,-55,-9,12
5603,-54,-9,12
5604,-54,-9,13
5605,-54,-10,13
5606,-54,-10,12
5607,-53,-10,12
5608,-53,-10,11
5609,-53,-10,10
5610,-53,-11,10
5611,-52,-11,10
5612,-52,-11,9
5613,-52,-10,9
5614,-52,-10,10
5615,-52,-11,10
5616,-52,-11,9
5617,-52,-11,8
5618,-52,-10,8
5619,-52,-10,9
5620,-52,-10,10
5621,-53,-10,10
5622,-52,-10,10
5623,-52,-10,9
5624,-52,-10,8
5625,-53,-10,8
5626,-54,-10,8
5627,-54,-9,8
5628,-54,-9,7
5629,-54,-9,6
5630,-54,-10,6
5631,-55,-10,6
5632,-55,-11,6
5633,-54,-11,6
5634,-54,-11,5
5635,-54,-11,4
5636,-54,-11,5
5637,-54,-11,4
5638,-54,-10,4
5639,-54,-10,3
5640,-55,-10,3
5641,-55,-11,3
5642,-54,-11,3
5643,-53,-11,3
5644,-53,-11,4
5645,-53,-11,3
5646,-53,-11,4
5647,-52,-11,4
5648,-52,-10,4
5649,-52,-9,4
5650,-52,-10,4
5651,-52,-10,3
5652,-52,-9,3
5653,-52,-9,2
5654,-52,-8,2
5655,-52,-9,2
5656,-51,-9,2
5657,-52,-9,2
5658,-52,-9,1
5659,-53,-9,1
5660,-53,-8,1
5661,-53,-8,2
5662,-52,-8,2
5663,-52,-8,1
5664,-51,-8,1
5665,-52,-8,1
5666,-52,-7,1
5667,-52,-6,1
5668,-51,-6,1
5669,-51,-7,1
5670,-51,-7,0
5671,-51,-7,1
5672,-51,-7,0
5673,-51,-7,-1
5674,-51,-8,-1
5675,-51,-7,-1
5676,-52,-7,-1
5677,-52,-6,-1
5678,-51,-6,-1
5679,-52,-6,-1
5680,-52,-7,-1
5681,-52,-7,0
5682,-53,-7,0
5683,-53,-7,-1
5684,-52,-7,-1
5685,-53,-7,-1
5686,-53,-7,-2
5687,-54,-7,-2
5688,-54,-7,-1
5689,-55,-7,-1
5690,-54,-7,-1
5691,-54,-7,-2
5692,-55,-7,-2
5693,-55,-7,-1
5694,-54,-7,-1
5695,-54,-8,-1
5696,-54,-7,-1
5697,-54,-7,-2
5698,-54,-6,-2
5699,-54,-7,-2
5700,-53,-7,-2
5701,-53,-7,-1
5702,-53,-7,-2
5703,-53,-6,-2
5704,-52,-6,-2
5705,-51,-6,-2
5706,-51,-7,-2
5707,-50,-7,-2
5708,-50,-8,-2
5709,-51,-8,-2
5710,-51,-7,-2
5711,-51,-7,-3
5712,-51,-8,-3
5713,-52,-8,-3
5714,-52,-9,-3
5715,-52,-9,-4
5716,-52,-8,-4
5717,-52,-9,-4
5718,-52,-10,-4
5719,-52,-10,-5
5720,-52,-10,-4
5721,-51,-10,-4
5722,-51,-10,-5
5723,-51,-10,-6
5724,-51,-9,-6
5725,-51,-9,-7
5726,-51,-9,-6
5727,-51,-9,-5
5728,-52,-9,-5
5729,-53,-9,-5
5730,-53,-9,-6
5731,-52,-9,-6
5732,-52,-10,-6
5733,-52,-9,-6
5734,-51,-9,-6
5735,-51,-9,-7
5736,-51,-10,-7
5737,-51,-10,-8
5738,-51,-11,-8
5739,-51,-11,-7
5740,-51,-10,-7
5741,-50,-10,-7
5742,-50,-11,-7
5743,-50,-11,-6
5744,-50,-12,-6
5745,-50,-12,-7
5746,-50,-13,-7
5747,-50,-13,-6
5748,-50,-12,-6
5749,-50,-12,-5
5750,-50,-13,-5
5751,-51,-13,-5
5752,-51,-13,-4
5753,-50,-13,-4
5754,-50,-12,-4
5755,-49,-12,-4
5756,-49,-12,-3
5757,-48,-12,-3
5758,-47,-12,-3
5759,-47,-12,-4
5760,-48,-12,-4
5761,-48,-11,-4
5762,-48,-10,-4
5763,-48,-11,-4
5764,-48,-10,-4
5765,-48,-9,-4
5766,-48,-8,-4
5767,-48,-7,-4
5768,-48,-7,-5
5769,-47,-7,-5
5770,-47,-8,-5
5771,-47,-8,-6
5772,-47,-9,-6
5773,-47,-10,-6
5774,-48,-10,-6
5775,-48,-10,-7
5776,-47,-10,-7
5777,-48,-10,-7
5778,-48,-11,-7
5779,-48,-10,-7
5780,-48,-10,-6
5781,-48,-10,-7
5782,-49,-10,-7
5783,-48,-10,-7
5784,-48,-11,-7
5785,-49,-11,-7
5786,-48,-11,-7
5787,-47,-11,-7
5788,-48,-11,-7
5789,-47,-11,-7
5790,-46,-11,-7
5791,-47,-11,-7
5792,-47,-11,-6
5793,-47,-11,-5
5794,-47,-12,-5
5795,-48,-12,-5
5796,-47,-12,-5
5797,-48,-12,-5
5798,-48,-11,-5
5799,-49,-11,-5
5800,-49,-10,-5
5801,-49,-10,-6
5802,-49,-10,-5
5803,-48,-10,-5
5804,-48,-9,-5
5805,-48,-10,-5
5806,-49,-10,-5
5807,-49,-10,-6
5808,-48,-10,-6
5809,-49,-10,-6
5810,-50,-10,-6
5811,-50,-10,-7
5812,-49,-10,-7
5813,-49,-10,-6
5814,-49,-10,-5
5815,-49,-9,-5
5816,-49,-9,-6
5817,-49,-10,-6
5818,-48,-10,-6
5819,-48,-11,-6
5820,-48,-10,-6
5821,-48,-10,-7
5822,-47,-10,-7
5823,-47,-9,-7
5824,-47,-10,-7
5825,-47,-10,-8
5826,-48,-10,-8
5827,-48,-10,-9
5828,-48,-11,-9
5829,-48,-10,-9
5830,-48,-9,-9
5831,-48,-9,-10
5832,-47,-9,-10
5833,-47,-9,-9
5834,-46,-9,-9
5835,-47,-9,-9
5836,-48,-9,-9
5837,-48,-8,-9
5838,-49,-8,-9
5839,-49,-7,-9
5840,-48,-7,-9
5841,-48,-6,-9
5842,-48,-5,-9
5843,-48,-5,-10
5844,-48,-6,-10
5845,-48,-7,-10
5846,-48,-7,-11
5847,-48,-7,-10
5848,-48,-6,-10
5849,-48,-7,-10
5850,-48,-7,-9
5851,-48,-7,-8
5852,-49,-7,-8
5853,-49,-8,-8
5854,-49,-8,-9
5855,-49,-8,-8
5856,-49,-8,-9
5857,-48,-8,-9
5858,-49,-8,-9
5859,-50,-8,-9
5860,-51,-8,-9
5861,-52,-8,-9
5862,-52,-8,-10
5863,-53,-8,-10
5864,-53,-8,-11
5865,-53,-8,-12
5866,-52,-8,-12
5867,-52,-8,-13
5868,-52,-9,-13
5869,-52,-8,-13
5870,-52,-8,-12
5871,-52,-8,-11
5872,-53,-8,-11
5873,-54,-8,-11
5874,-54,-7,-11
5875,-54,-6,-11
5876,-54,-7,-11
5877,-54,-6,-11
5878,-53,-6,-11
5879,-53,-5,-11
5880,-52,-5,-11
5881,-52,-6,-11
5882,-52,-7,-11
5883,-52,-7,-12
5884,-52,-6,-12
5885,-52,-6,-13
5886,-52,-7,-13
5887,-52,-8,-13
5888,-51,-8,-13
5889,-50,-8,-13
5890,-51,-8,-13
5891,-51,-7,-13
5892,-51,-8,-13
5893,-52,-8,-13
5894,-51,-8,-13
5895,-51,-8,-12
5896,-51,-9,-12
5897,-52,-9,-12
5898,-52,-10,-12
5899,-52,-10,-13
5900,-52,-9,-13
5901,-51,-9,-13
5902,-50,-9,-13
5903,-49,-9,-13
5904,-49,-9,-14
5905,-49,-10,-14
5906,-49,-10,-15
5907,-49,-9,-15
5908,-49,-9,-14
5909,-48,-9,-14
5910,-48,-10,-14
5911,-49,-10,-14
5912,-49,-10,-15
5913,-49,-10,-16
5914,-49,-10,-17
5915,-49,-10,-18
5916,-49,-9,-18
5917,-49,-8,-18
5918,-49,-7,-18
5919,-49,-7,-19
5920,-49,-7,-20
5921,-49,-7,-21
5922,-49,-7,-20
5923,-50,-7,-20
5924,-50,-7,-21
5925,-51,-7,-21
5926,-51,-8,-21
5927,-51,-8,-22
5928,-51,-7,-22
5929,-51,-6,-22
5930,-51,-7,-22
5931,-51,-6,-22
5932,-51,-6,-21
5933,-51,-7,-21
5934,-51,-7,-20
5935,-51,-7,-21
5936,-51,-7,-20
5937,-51,-7,-21
5938,-51,-7,-22
5939,-52,-7,-22
5940,-51,-7,-22
5941,-51,-7,-21
5942,-51,-8,-21
5943,-51,-8,-22
5944,-50,-8,-22
5945,-50,-7,-22
5946,-50,-7,-23
5947,-50,-7,-24
5948,-50,-6,-24
5949,-49,-6,-24
5950,-49,-6,-23
5951,-49,-6,-22
5952,-50,-6,-22
5953,-50,-6,-23
5954,-49,-6,-23
5955,-49,-6,-24
5956,-49,-6,-23
5957,-49,-6,-22
5958,-50,-6,-22
5959,-50,-7,-22
5960,-50,-7,-23
5961,-50,-6,-23
5962,-49,-6,-23
5963,-49,-5,-23
5964,-49,-6,-23
5965,-50,-6,-23
5966,-50,-6,-22
5967,-50,-6,-21
5968,-51,-6,-21
5969,-50,-6,-21
5970,-49,-6,-21
5971,-49,-6,-22
5972,-49,-6,-21
5973,-48,-6,-21
5974,-47,-6,-21
5975,-47,-6,-22
5976,-47,-6,-23
5977,-46,-6,-23
5978,-46,-7,-23
5979,-47,-7,-23
5980,-48,-7,-23
5981,-48,-7,-22
5982,-47,-7,-22
5983,-46,-7,-22
5984,-46,-7,-21
5985,-46,-7,-22
5986,-47,-7,-22
5987,-47,-6,-22
5988,-47,-6,-21
5989,-47,-6,-20
5990,-47,-7,-20
5991,-48,-7,-20
5992,-48,-8,-20
5993,-48,-9,-20
5994,-49,-9,-20
5995,-49,-9,-21
5996,-50,-9,-21
5997,-50,-9,-20
5998,-50,-10,-20
5999,-50,-10,-19
6000,-50,-11,-19
6001,-50,-11,-18
6002,-50,-10,-18
6003,-49,-10,-18
6004,-49,-10,-17
6005,-50,-10,-17
6006,-51,-10,-17
6007,-51,-9,-17
6008,-51,-10,-17
6009,-51,-9,-17
6010,-51,-9,-18
6011,-51,-9,-17
6012,-52,-9,-17
6013,-53,-9,-17
6014,-52,-9,-17
6015,-52,-9,-16
6016,-51,-9,-16
6017,-51,-8,-16
6018,-51,-8,-15
6019,-51,-8,-16
6020,-51,-8,-15
6021,-52,-8,-15
6022,-51,-8,-15
6023,-51,-8,-16
6024,-51,-8,-15
6025,-51,-8,-16
6026,-51,-8,-17
6027,-52,-8,-17
6028,-52,-7,-17
6029,-53,-7,-17
6030,-53,-7,-16
6031,-53,-6,-16
6032,-52,-6,-16
6033,-52,-5,-16
6034,-53,-5,-16
6035,-53,-4,-16
6036,-54,-4,-16
6037,-54,-5,-16
6038,-54,-4,-16
6039,-54,-4,-15
6040,-53,-4,-15
6041,-53,-3,-15
6042,-53,-4,-15
6043,-53,-4,-14
6044,-54,-4,-14
6045,-54,-4,-13
6046,-54,-4,-12
6047,-53,-4,-12
6048,-53,-5,-12
6049,-53,-5,-13
6050,-53,-6,-13
6051,-53,-7,-13
6052,-53,-7,-14
6053,-52,-7,-14
6054,-52,-7,-13
6055,-53,-7,-13
6056,-53,-6,-13
6057,-54,-6,-13
6058,-54,-5,-13
6059,-53,-5,-13
6060,-53,-4,-13
6061,-52,-4,-13
6062,-52,-3,-13
6063,-52,-3,-14
6064,-52,-3,-13
6065,-53,-3,-13
6066,-53,-4,-13
6067,-54,-4,-13
6068,-54,-4,-12
6069,-53,-4,-12
6070,-54,-4,-12
6071,-54,-3,-12
6072,-54,-2,-12
6073,-54,-3,-12
6074,-54,-3,-13
6075,-54,-3,-14
6076,-53,-3,-14
6077,-53,-3,-13
6078,-53,-4,-13
6079,-53,-5,-13
6080,-53,-5,-14
6081,-53,-4,-14
6082,-53,-4,-13
6083,-53,-4,-12
6084,-53,-3,-12
6085,-53,-2,-12
6086,-54,-2,-12
6087,-54,-1,-12
6088,-55,-1,-12
6089,-55,0,-12
6090,-55,0,-11
6091,-55,0,-12
6092,-55,0,-13
6093,-54,0,-13
6094,-54,1,-13
6095,-54,0,-13
6096,-55,0,-13
6097,-55,0,-12
6098,-56,0,-12
6099,-56,0,-11
6100,-56,1,-11
6101,-56,2,-11
6102,-56,2,-12
6103,-55,2,-12
6104,-56,2,-12
6105,-56,2,-11
6106,-56,3,-11
6107,-57,3,-11
6108,-57,3,-10
6109,-57,3,-9
6110,-57,4,-9
6111,-57,4,-10
6112,-57,3,-10
6113,-57,4,-10
6114,-57,5,-10
6115,-57,6,-10
6116,-57,5,-10
6117,-57,5,-11
6118,-57,5,-10
6119,-57,6,-10
6120,-57,6,-11
6121,-57,5,-11
6122,-57,6,-11
6123,-57,6,-12
6124,-58,6,-12
6125,-58,6,-13
6126,-57,6,-13
6127,-57,6,-12
6128,-57,6,-11
6129,-57,6,-12
6130,-56,6,-12
6131,-56,7,-12
6132,-56,7,-11
6133,-56,6,-11
6134,-56,6,-12
6135,-56,6,-13
6136,-57,6,-13
6137,-57,6,-14
6138,-57,5,-14
6139,-56,5,-14
6140,-56,5,-15
6141,-57,5,-15
6142,-58,5,-15
6143,-58,5,-14
6144,-58,5,-15
6145,-57,5,-15
6146,-57,6,-15
6147,-57,7,-15
6148,-57,6,-15
6149,-57,6,-14
6150,-57,6,-15
6151,-57,6,-14
6152,-57,6,-13
6153,-57,6,-12
6154,-58,6,-12
6155,-58,6,-11
6156,-59,6,-11
6157,-59,6,-10
6158,-59,6,-11
6159,-59,5,-11
6160,-59,6,-11
6161,-59,6,-10
6162,-58,6,-10
6163,-57,6,-10
6164,-57,6,-9
6165,-58,6,-9
6166,-58,6,-8
6167,-57,6,-8
6168,-58,6,-8
6169,-58,5,-8
6170,-57,5,-8
6171,-56,5,-8
6172,-56,5,-9
6173,-56,6,-9
6174,-56,5,-9
6175,-56,4,-9
6176,-57,4,-9
6177,-57,3,-9
6178,-56,3,-9
6179,-56,2,-9
6180,-56,1,-9
6181,-56,0,-9
6182,-56,0,-10
6183,-56,1,-10
6184,-57,1,-10
6185,-57,2,-10
6186,-57,3,-10
6187,-57,4,-10
6188,-57,5,-10
6189,-57,5,-11
6190,-57,5,-10
6191,-57,6,-10
6192,-57,7,-10
6193,-57,7,-11
6194,-58,7,-11
6195,-58,8,-11
6196,-58,8,-10
6197,-58,7,-10
6198,-58,7,-9
6199,-58,7,-8
6200,-58,7,-9
6201,-58,6,-9
6202,-58,6,-8
6203,-57,6,-8
6204,-56,6,-8
6205,-56,6,-7
6206,-57,6,-7
6207,-58,6,-7
6208,-57,6,-7
6209,-58,6,-7
6210,-58,6,-8
6211,-58,6,-7
6212,-58,6,-8
6213,-58,7,-8
6214,-58,8,-8
6215,-59,8,-8
6216,-59,8,-9
6217,-59,8,-8
6218,-59,8,-7
6219,-59,8,-8
6220,-59,9,-8
6221,-59,9,-7
6222,-59,9,-6
6223,-60,9,-6
6224,-60,8,-6
6225,-61,8,-6
6226,-61,8,-5
6227,-62,8,-5
6228,-61,8,-5
6229,-62,8,-5
6230,-63,8,-5
6231,-63,8,-4
6232,-63,8,-5
6233,-62,8,-5
6234,-63,8,-5
6235,-63,8,-6
6236,-64,8,-6
6237,-63,8,-6
6238,-63,8,-7
6239,-63,8,-6
6240,-62,8,-6
6241,-63,8,-6
6242,-63,9,-6
6243,-62,9,-6
6244,-62,9,-7
6245,-62,8,-7
6246,-62,8,-8
6247,-61,8,-8
6248,-62,8,-8
6249,-61,8,-8
6250,-61,7,-8
6251,-61,8,-8
6252,-61,7,-8
6253,-60,7,-8
6254,-59,7,-8
6255,-59,8,-8
6256,-59,8,-7
6257,-60,8,-7
6258,-60,9,-7
6259,-61,9,-7
6260,-61,9,-6
6261,-61,10,-6
6262,-60,10,-6
6263,-60,10,-7
6264,-60,11,-7
6265,-59,11,-7
6266,-59,12,-7
6267,-58,12,-7
6268,-58,11,-7
6269,-59,11,-7
6270,-59,10,-7
6271,-58,10,-7
6272,-58,9,-7
6273,-58,9,-8
6274,-58,9,-7
6275,-58,9,-6
6276,-58,9,-7
6277,-58,8,-7
6278,-58,7,-7
6279,-57,7,-7
6280,-57,8,-7
6281,-57,8,-6
6282,-56,8,-6
6283,-56,7,-6
6284,-56,8,-6
6285,-56,9,-6
6286,-55,9,-6
6287,-54,9,-6
6288,-55,9,-6
6289,-55,9,-7
6290,-55,10,-7
6291,-55,10,-8
6292,-55,11,-8
6293,-56,11,-8
6294,-56,10,-8
6295,-56,11,-8
6296,-56,11,-9
6297,-56,11,-10
6298,-56,11,-9
6299,-56,12,-9
6300,-55,12,-9
6301,-54,12,-9
6302,-54,11,-9
6303,-54,12,-9
6304,-55,12,-9
6305,-55,11,-9
6306,-55,11,-10
6307,-55,10,-10
6308,-55,10,-9
6309,-55,10,-10
6310,-56,10,-10
6311,-56,10,-9
6312,-56,10,-10
6313,-57,10,-10
6314,-57,10,-9
6315,-57,10,-10
6316,-56,10,-10
6317,-56,9,-10
6318,-56,10,-10
6319,-57,10,-10
6320,-57,10,-9
6321,-57,9,-9
6322,-56,9,-9
6323,-55,9,-9
6324,-56,9,-9
6325,-55,9,-9
6326,-55,10,-9
6327,-54,10,-9
6328,-54,10,-8
6329,-54,10,-7
6330,-53,10,-7
6331,-53,10,-8
6332,-53,9,-8
6333,-53,9,-7
6334,-52,9,-7
6335,-52,10,-7
6336,-52,10,-8
6337,-52,11,-8
6338,-52,10,-8
6339,-52,10,-9
6340,-52,10,-10
6341,-52,9,-10
6342,-52,9,-9
6343,-53,9,-9
6344,-53,10,-9
6345,-54,10,-9
6346,-54,10,-8
6347,-54,9,-8
6348,-54,9,-7
6349,-54,8,-7
6350,-55,8,-7
6351,-55,8,-6
6352,-55,8,-5
6353,-55,9,-5
6354,-55,8,-5
6355,-54,8,-5
6356,-53,8,-5
6357,-54,8,-5
6358,-54,7,-5
6359,-54,8,-5
6360,-54,8,-4
6361,-54,7,-4
6362,-54,7,-5
6363,-53,7,-5
6364,-53,7,-4
6365,-53,7,-5
6366,-53,7,-4
6367,-52,7,-4
6368,-51,7,-4
6369,-51,7,-3
6370,-50,7,-3
6371,-50,7,-2
6372,-50,7,-1
6373,-50,7,0
6374,-50,7,-1
6375,-50,7,0
6376,-51,7,0
6377,-52,7,0
6378,-52,7,1
6379,-52,7,2
6380,-52,7,1
6381,-53,7,1
6382,-53,7,0
6383,-52,7,0
6384,-51,7,0
6385,-52,7,0
6386,-51,7,0
6387,-50,7,0
6388,-50,7,-1
6389,-50,7,0
6390,-50,7,-1
6391,-50,7,0
6392,-50,7,-1
6393,-50,7,0
6394,-49,7,0
6395,-49,7,-1
6396,-49,7,0
6397,-49,7,-1
6398,-49,6,-1
6399,-48,6,-1
6400,-48,6,0
6401,-48,6,1
6402,-48,7,1
6403,-48,7,0
6404,-49,7,0
6405,-49,6,0
6406,-49,7,0
6407,-49,7,1
6408,-48,7,1
6409,-49,7,1
6410,-49,7,0
6411,-49,7,-1
6412,-49,7,-2
6413,-49,8,-2
6414,-49,9,-2
6415,-50,9,-2
6416,-51,9,-2
6417,-51,9,-3
6418,-50,9,-3
6419,-49,9,-3
6420,-50,9,-3
6421,-51,9,-3
6422,-51,8,-3
6423,-51,8,-4
6424,-51,8,-3
6425,-50,8,-3
6426,-49,8,-3
6427,-49,8,-2
6428,-48,8,-2
6429,-47,8,-2
6430,-47,8,-3
6431,-47,8,-4
6432,-48,8,-4
6433,-48,8,-3
6434,-49,8,-3
6435,-49,9,-3
6436,-49,8,-3
6437,-48,8,-3
6438,-47,8,-3
6439,-47,9,-3
6440,-47,9,-2
6441,-46,9,-2
6442,-46,8,-2
6443,-46,7,-2
6444,-46,6,-2
6445,-46,6,-3
6446,-46,7,-3
6447,-45,7,-3
6448,-46,7,-3
6449,-45,7,-3
6450,-46,7,-3
6451,-47,7,-3
6452,-47,7,-2
6453,-47,8,-2
6454,-46,8,-2
6455,-47,8,-2
6456,-47,8,-1
6457,-47,9,-1
6458,-47,10,-1
6459,-47,10,-2
6460,-48,10,-2
6461,-48,10,-3
6462,-48,10,-4
6463,-48,10,-3
6464,-49,10,-3
6465,-50,10,-3
6466,-50,10,-4
6467,-50,9,-4
6468,-50,9,-3
6469,-50,9,-2
6470,-50,10,-2
6471,-50,10,-1
6472,-50,10,-2
6473,-50,10,-3
6474,-49,10,-3
6475,-50,10,-3
6476,-50,9,-3
6477,-50,8,-3
6478,-49,8,-3
6479,-50,8,-3
6480,-49,8,-3
6481,-49,7,-3
6482,-49,8,-3
6483,-49,9,-3
6484,-49,8,-3
6485,-49,7,-3
6486,-49,6,-3
6487,-48,6,-3
6488,-48,7,-3
6489,-48,7,-4
6490,-47,7,-4
6491,-47,7,-3
6492,-47,6,-3
6493,-47,6,-2
6494,-47,6,-1
6495,-46,6,-1
6496,-45,6,-1
6497,-44,6,-1
6498,-44,6,-2
6499,-44,6,-1
6500,-44,5,-1
6501,-43,5,-1
6502,-43,5,-2
6503,-43,4,-2
6504,-43,4,-3
6505,-43,5,-3
6506,-43,4,-3
