BLOCK,ACTUAL_PE,PE_AVE,ERROR
365,-5.46464,-5.44941,0.00148317
366,-5.44443,-5.4494,0.00147918
367,-5.52293,-5.4496,0.00148866
368,-5.45095,-5.44961,0.00148462
369,-5.42336,-5.44953,0.0014823
370,-5.40791,-5.44942,0.00148255
371,-5.46508,-5.44946,0.00147916
372,-5.43776,-5.44943,0.00147551
373,-5.46389,-5.44947,0.00147207
374,-5.44357,-5.44946,0.00146822
375,-5.41667,-5.44937,0.0014669
376,-5.49977,-5.4495,0.00146911
377,-5.42697,-5.44944,0.00146643
378,-5.46964,-5.4495,0.00146352
379,-5.45358,-5.44951,0.0014597
380,-5.46047,-5.44954,0.00145615
381,-5.47431,-5.4496,0.00145378
382,-5.47274,-5.44966,0.00145123
383,-5.49838,-5.44979,0.00145301
384,-5.51313,-5.44995,0.00145856
385,-5.38562,-5.44979,0.00146431
386,-5.48553,-5.44988,0.00146344
387,-5.47969,-5.44996,0.00146168
388,-5.46438,-5.44999,0.00145839
389,-5.44228,-5.44997,0.00145477
390,-5.52028,-5.45015,0.00146217
391,-5.43822,-5.45012,0.00145875
392,-5.45787,-5.45014,0.00145516
393,-5.43693,-5.45011,0.00145185
394,-5.47489,-5.45017,0.00144953
395,-5.4497,-5.45017,0.00144586
396,-5.46536,-5.45021,0.00144271
397,-5.43689,-5.45018,0.00143947
398,-5.42473,-5.45011,0.00143727
399,-5.42037,-5.45004,0.0014356
400,-5.45118,-5.45004,0.00143201
