BLOCK,ACTUAL_P,P_AVE,ERROR
617,0.0532259,0.0531969,2.80419e-06
618,0.0532513,0.053197,2.80103e-06
619,0.0531869,0.053197,2.79656e-06
620,0.0531965,0.053197,2.79204e-06
621,0.0531368,0.0531969,2.78923e-06
622,0.0531588,0.0531968,2.78542e-06
623,0.053269,0.053197,2.78335e-06
624,0.0531882,0.0531969,2.77893e-06
625,0.0532579,0.053197,2.77619e-06
626,0.0531811,0.053197,2.77188e-06
627,0.0531314,0.0531969,2.76943e-06
628,0.0531646,0.0531969,2.7655e-06
629,0.0531516,0.0531968,2.76203e-06
630,0.0531309,0.0531967,2.75963e-06
631,0.053144,0.0531966,2.75652e-06
632,0.0531743,0.0531966,2.75238e-06
633,0.0531647,0.0531965,2.74849e-06
634,0.0531549,0.0531964,2.74494e-06
635,0.0532335,0.0531965,2.74124e-06
636,0.053143,0.0531964,2.73822e-06
637,0.0532147,0.0531965,2.73408e-06
