BLOCK,ACTUAL_KE,KE_AVE,ERROR
681,1.8,1.8,1.0498e-08
682,1.8,1.8,1.04592e-08
683,1.8,1.8,1.04826e-08
684,1.8,1.8,1.04749e-08
685,1.8,1.8,1.04362e-08
686,1.8,1.8,1.03976e-08
687,1.8,1.8,1.039e-08
688,1.8,1.8,1.03513e-08
689,1.8,1.8,1.03126e-08
690,1.8,1.8,1.03363e-08
691,1.8,1.8,1.03288e-08
692,1.8,1.8,1.02902e-08
693,1.8,1.8,1.02516e-08
694,1.8,1.8,1.02442e-08
695,1.8,1.8,1.02056e-08
696,1.8,1.8,1.01669e-08
697,1.8,1.8,1.02221e-08
698,1.8,1.8,1.01836e-08
699,1.8,1.8,1.0145e-08
700,1.8,1.8,1.01378e-08
701,1.8,1.8,1.00992e-08
702,1.8,1.8,1.00607e-08
703,1.8,1.8,1.00535e-08
704,1.8,1.8,1.00777e-08
705,1.8,1.8,1.00706e-08
706,1.8,1.8,1.00321e-08
707,1.8,1.8,9.99365e-09
708,1.8,1.8,9.98659e-09
709,1.8,1.8,9.94811e-09
710,1.8,1.8,9.90959e-09
711,1.8,1.8,9.93411e-09
712,1.8,1.8,9.89566e-09
713,1.8,1.8,9.85718e-09
714,1.8,1.8,9.85027e-09
715,1.8,1.8,9.81178e-09
716,1.8,1.8,9.80493e-09
717,1.8,1.8,9.76643e-09
718,1.8,1.8,9.72789e-09
719,1.8,1.8,9.78445e-09
720,1.8,1.8,9.74606e-09
721,1.8,1.8,9.70763e-09
722,1.8,1.8,9.7009e-09
723,1.8,1.8,9.66246e-09
724,1.8,1.8,9.65579e-09
725,1.8,1.8,9.61733e-09
726,1.8,1.8,9.57883e-09
727,1.8,1.8,9.63584e-09
728,1.8,1.8,9.5975e-09
729,1.8,1.8,9.5591e-09
730,1.8,1.8,9.55255e-09
731,1.8,1.8,9.51414e-09
732,1.8,1.8,9.50764e-09
733,1.8,1.8,9.46922e-09
734,1.8,1.8,9.49468e-09
735,1.8,1.8,9.48822e-09
736,1.8,1.8,9.4499e-09
737,1.8,1.8,9.44348e-09
738,1.8,1.8,9.40515e-09
739,1.8,1.8,9.36676e-09
740,1.8,1.8,9.36043e-09
741,1.8,1.8,9.32202e-09
742,1.8,1.8,9.37976e-09
743,1.8,1.8,9.34151e-09
744,1.8,1.8,9.33523e-09
745,1.8,1.8,9.29696e-09
746,1.8,1.8,9.25863e-09
747,1.8,1.8,9.25244e-09
748,1.8,1.8,9.21409e-09
749,1.8,1.8,9.20793e-09
750,1.8,1.8,9.20179e-09
751,1.8,1.8,9.19567e-09
752,1.8,1.8,9.15736e-09
753,1.8,1.8,9.119e-09
754,1.8,1.8,9.11295e-09
755,1.8,1.8,9.07456e-09
756,1.8,1.8,9.06856e-09
757,1.8,1.8,9.03014e-09
758,1.8,1.8,9.02418e-09
759,1.8,1.8,9.05062e-09
760,1.8,1.8,9.0123e-09
