BLOCK,ACTUAL_PE,PE_AVE,ERROR
345,-0.417382,-0.408917,0.002697
346,-0.434888,-0.408992,0.00269025
347,-0.440221,-0.409082,0.002684
348,-0.454652,-0.409213,0.00267948
349,-0.428425,-0.409268,0.00267237
350,-0.433639,-0.409338,0.00266564
351,-0.466307,-0.4095,0.00266298
352,-0.505527,-0.409773,0.00266936
353,-0.453261,-0.409896,0.00266463
354,-0.434222,-0.409965,0.00265799
355,-0.488902,-0.410187,0.00265979
356,-0.43887,-0.410268,0.00265354
357,-0.434668,-0.410336,0.00264699
358,-0.489644,-0.410558,0.00264885
359,-0.549695,-0.410945,0.00266967
360,-0.557524,-0.411352,0.00269313
361,-0.528901,-0.411678,0.00270528
362,-0.519584,-0.411976,0.00271418
363,-0.438682,-0.41205,0.0027077
364,-0.465745,-0.412197,0.00270427
365,-0.48404,-0.412394,0.00270402
366,-0.521202,-0.412691,0.00271292
367,-0.498138,-0.412924,0.0027155
368,-0.452436,-0.413032,0.00271025
369,-0.428526,-0.413073,0.00270323
370,-0.414508,-0.413077,0.00269592
371,-0.454193,-0.413188,0.00269093
372,-0.4316,-0.413238,0.00268416
373,-0.4007,-0.413204,0.00267717
374,-0.422931,-0.41323,0.00267014
375,-0.459863,-0.413354,0.00266591
376,-0.45124,-0.413455,0.00266073
377,-0.410214,-0.413447,0.00265368
378,-0.420521,-0.413465,0.00264673
379,-0.431593,-0.413513,0.00264018
380,-0.383919,-0.413435,0.00263438
381,-0.394263,-0.413385,0.00262794
382,-0.393013,-0.413332,0.0026216
383,-0.393903,-0.413281,0.00261525
384,-0.400841,-0.413248,0.00260864
385,-0.431515,-0.413296,0.0026023
386,-0.434849,-0.413352,0.00259615
387,-0.406355,-0.413334,0.00258951
388,-0.393058,-0.413281,0.00258336
389,-0.384841,-0.413208,0.00257775
390,-0.379384,-0.413122,0.0025726
391,-0.410753,-0.413116,0.00256603
392,-0.465078,-0.413248,0.00256291
393,-0.416021,-0.413255,0.00255639
394,-0.408528,-0.413243,0.00254993
395,-0.341698,-0.413062,0.0025499
396,-0.370453,-0.412954,0.00254573
397,-0.448079,-0.413043,0.00254086
398,-0.423374,-0.413069,0.00253461
399,-0.440427,-0.413137,0.00252918
400,-0.457864,-0.413249,0.00252533
