BLOCK,ACTUAL_P,P_AVE,ERROR
381,-0.754508,-0.760179,0.000247006
382,-0.760007,-0.760178,0.00024636
383,-0.771584,-0.760208,0.00024751
384,-0.748631,-0.760178,0.000248695
385,-0.762838,-0.760185,0.000248145
386,-0.761396,-0.760188,0.000247522
387,-0.761058,-0.76019,0.000246893
388,-0.758594,-0.760186,0.00024629
389,-0.75868,-0.760182,0.000245688
390,-0.764139,-0.760192,0.000245267
391,-0.761934,-0.760197,0.00024468
392,-0.758849,-0.760193,0.00024408
393,-0.761633,-0.760197,0.000243487
394,-0.765532,-0.760211,0.000243245
395,-0.761098,-0.760213,0.00024264
396,-0.756164,-0.760203,0.000242242
397,-0.758688,-0.760199,0.000241662
398,-0.760494,-0.760199,0.000241056
399,-0.756806,-0.760191,0.000240602
400,-0.759262,-0.760189,0.000240012
